"","interaction_ID","sender_celltype","sender_gene","receiver_celltype","receiver_gene","ligand_log2FC","ligand_p_val_adj","receptor_log2FC","receptor_p_val_adj"
"8516","B:ADAM17_NK:ITGA5","B","ADAM17","NK","ITGA5",NA,NA,NA,NA
"8517","B:ADAM17_NK:NOTCH1","B","ADAM17","NK","NOTCH1",NA,NA,NA,NA
"8518","DC:ADM_NK:RAMP1","DC","ADM","NK","RAMP1",NA,NA,NA,NA
"8519","DC:YBX1_NK:NOTCH1","DC","YBX1","NK","NOTCH1",NA,NA,NA,NA
"8520","Gran:YBX1_NK:NOTCH1","Gran","YBX1","NK","NOTCH1",NA,NA,NA,NA
"8521","HSPC:CD99_B:PILRB","HSPC","CD99","B","PILRB",NA,NA,NA,NA
"8522","HSPC:CXCL8_B:SDC3","HSPC","CXCL8","B","SDC3",0.324155318753784,1.46455620754182e-47,NA,NA
"8523","HSPC:FGFRL1_B:FGFR1","HSPC","FGFRL1","B","FGFR1",NA,NA,NA,NA
"8524","HSPC:HLA-C_B:LILRB1","HSPC","HLA-C","B","LILRB1",NA,NA,NA,NA
"8525","HSPC:ITM2B_B:ROR2","HSPC","ITM2B","B","ROR2",NA,NA,NA,NA
"8526","HSPC:MMP2_B:FGFR1","HSPC","MMP2","B","FGFR1",NA,NA,NA,NA
"8527","HSPC:RTN4_B:RTN4R","HSPC","RTN4","B","RTN4R",NA,NA,NA,NA
"8528","NK:B2M_B:LILRB1","NK","B2M","B","LILRB1",NA,NA,NA,NA
"8529","NK:CCL5_B:CXCR3","NK","CCL5","B","CXCR3",NA,NA,NA,NA
"8530","NK:CXCL8_B:SDC3","NK","CXCL8","B","SDC3",NA,NA,NA,NA
"8531","NK:GNAI2_B:CXCR3","NK","GNAI2","B","CXCR3",NA,NA,NA,NA
"8532","NK:GRN_B:TNFRSF1B","NK","GRN","B","TNFRSF1B",NA,NA,NA,NA
"8533","NK:HLA-C_B:LILRB1","NK","HLA-C","B","LILRB1",NA,NA,NA,NA
"8534","NK:ITM2B_B:ROR2","NK","ITM2B","B","ROR2",NA,NA,NA,NA
"8535","NK:NCAM1_B:FGFR1","NK","NCAM1","B","FGFR1",NA,NA,NA,NA
"8536","NK:PIK3R1_B:CBL","NK","PIK3R1","B","CBL",NA,NA,NA,NA
"8537","NK:RTN4_B:RTN4R","NK","RTN4","B","RTN4R",NA,NA,NA,NA
"8538","NK:UBA52_B:RIPK1","NK","UBA52","B","RIPK1",NA,NA,NA,NA
"8539","NK:UBA52_B:TGFBR1","NK","UBA52","B","TGFBR1",NA,NA,NA,NA
"8540","NK:UBC_B:RIPK1","NK","UBC","B","RIPK1",NA,NA,NA,NA
"8541","NK:UBC_B:TGFBR1","NK","UBC","B","TGFBR1",NA,NA,NA,NA
"8542","T:B2M_B:LILRB1","T","B2M","B","LILRB1",NA,NA,NA,NA
"8543","T:CCL5_B:CXCR3","T","CCL5","B","CXCR3",NA,NA,NA,NA
"8544","T:CD82_B:CD37","T","CD82","B","CD37",NA,NA,NA,NA
"8545","T:COL6A2_B:CD44","T","COL6A2","B","CD44",NA,NA,NA,NA
"8546","T:COL6A2_B:ITGB1","T","COL6A2","B","ITGB1",NA,NA,NA,NA
"8547","T:GNAI2_B:CXCR3","T","GNAI2","B","CXCR3",NA,NA,NA,NA
"8548","T:ITM2B_B:ROR2","T","ITM2B","B","ROR2",NA,NA,NA,NA
"8549","T:PIK3R1_B:CBL","T","PIK3R1","B","CBL",NA,NA,NA,NA
"8550","T:RTN4_B:RTN4R","T","RTN4","B","RTN4R",NA,NA,NA,NA
"8551","T:UBA52_B:RIPK1","T","UBA52","B","RIPK1",NA,NA,NA,NA
"8552","T:UBA52_B:TGFBR1","T","UBA52","B","TGFBR1",NA,NA,NA,NA
"8553","T:UBC_B:RIPK1","T","UBC","B","RIPK1",NA,NA,NA,NA
"8554","T:UBC_B:TGFBR1","T","UBC","B","TGFBR1",NA,NA,NA,NA
"8555","Mono:CD99_B:PILRB","Mono","CD99","B","PILRB",NA,NA,NA,NA
"8556","Mono:CXCL8_B:SDC3","Mono","CXCL8","B","SDC3",0.283288905429481,1.41514268143183e-292,NA,NA
"8557","Mono:FGFRL1_B:FGFR1","Mono","FGFRL1","B","FGFR1",NA,NA,NA,NA
"8558","Mono:HLA-C_B:LILRB1","Mono","HLA-C","B","LILRB1",NA,NA,NA,NA
"8559","Mono:ITGA6_B:CD63","Mono","ITGA6","B","CD63",NA,NA,NA,NA
"8560","Mono:ITGA6_B:CD81","Mono","ITGA6","B","CD81",NA,NA,-0.274832051031821,2.95484326986049e-56
"8561","Mono:ITGA6_B:CD82","Mono","ITGA6","B","CD82",NA,NA,NA,NA
"8562","Mono:ITM2B_B:ROR2","Mono","ITM2B","B","ROR2",NA,NA,NA,NA
"8563","Mono:RTN4_B:RTN4R","Mono","RTN4","B","RTN4R",NA,NA,NA,NA
"8564","B:APP_B:APLP2","B","APP","B","APLP2",NA,NA,NA,NA
"8565","B:APP_B:CD74","B","APP","B","CD74",NA,NA,NA,NA
"8566","B:APP_B:LRP10","B","APP","B","LRP10",NA,NA,NA,NA
"8567","B:APP_B:NOTCH2","B","APP","B","NOTCH2",NA,NA,NA,NA
"8568","B:APP_B:RPSA","B","APP","B","RPSA",NA,NA,NA,NA
"8569","B:B2M_B:LILRB1","B","B2M","B","LILRB1",NA,NA,NA,NA
"8570","B:FGFRL1_B:FGFR1","B","FGFRL1","B","FGFR1",NA,NA,NA,NA
"8571","B:HLA-C_B:LILRB1","B","HLA-C","B","LILRB1",NA,NA,NA,NA
"8572","B:ITM2B_B:ROR2","B","ITM2B","B","ROR2",NA,NA,NA,NA
"8573","B:ROR1_B:FZD3","B","ROR1","B","FZD3",NA,NA,NA,NA
"8574","B:ROR2_B:FZD3","B","ROR2","B","FZD3",NA,NA,NA,NA
"8575","B:RTN4_B:RTN4R","B","RTN4","B","RTN4R",NA,NA,NA,NA
"8576","B:SPON2_B:ITGB1","B","SPON2","B","ITGB1",NA,NA,NA,NA
"8577","B:SPON2_B:ITGB2","B","SPON2","B","ITGB2",NA,NA,NA,NA
"8578","DC:CD99_B:PILRB","DC","CD99","B","PILRB",NA,NA,NA,NA
"8579","DC:CXCL8_B:SDC3","DC","CXCL8","B","SDC3",NA,NA,NA,NA
"8580","DC:FCGR2A_B:CD72","DC","FCGR2A","B","CD72",NA,NA,-0.260419106897373,4.90677899522048e-52
"8581","DC:FGF9_B:FGFR1","DC","FGF9","B","FGFR1",NA,NA,NA,NA
"8582","DC:GRN_B:TNFRSF1B","DC","GRN","B","TNFRSF1B",NA,NA,NA,NA
"8583","DC:HLA-C_B:LILRB1","DC","HLA-C","B","LILRB1",NA,NA,NA,NA
"8584","DC:ITM2B_B:ROR2","DC","ITM2B","B","ROR2",NA,NA,NA,NA
"8585","DC:NECTIN1_B:FGFR1","DC","NECTIN1","B","FGFR1",NA,NA,NA,NA
"8586","DC:RTN4_B:RTN4R","DC","RTN4","B","RTN4R",NA,NA,NA,NA
"8587","DC:SEMA7A_B:ITGB1","DC","SEMA7A","B","ITGB1",NA,NA,NA,NA
"8588","Gran:CD99_B:PILRB","Gran","CD99","B","PILRB",NA,NA,NA,NA
"8589","Gran:CXCL8_B:SDC3","Gran","CXCL8","B","SDC3",NA,NA,NA,NA
"8590","Gran:FGFRL1_B:FGFR1","Gran","FGFRL1","B","FGFR1",NA,NA,NA,NA
"8591","Gran:HLA-C_B:LILRB1","Gran","HLA-C","B","LILRB1",NA,NA,NA,NA
"8592","Gran:HP_B:CD22","Gran","HP","B","CD22",NA,NA,NA,NA
"8593","Gran:HP_B:ITGB2","Gran","HP","B","ITGB2",NA,NA,NA,NA
"8594","Gran:ICAM4_B:ITGB1","Gran","ICAM4","B","ITGB1",NA,NA,NA,NA
"8595","Gran:ICAM4_B:ITGB2","Gran","ICAM4","B","ITGB2",NA,NA,NA,NA
"8596","Gran:ITGA6_B:CD82","Gran","ITGA6","B","CD82",NA,NA,NA,NA
"8597","Gran:ITM2B_B:ROR2","Gran","ITM2B","B","ROR2",NA,NA,NA,NA
"8598","Gran:RTN4_B:RTN4R","Gran","RTN4","B","RTN4R",NA,NA,NA,NA
"8599","HSPC:ADAM10_HSPC:NOTCH1","HSPC","ADAM10","HSPC","NOTCH1",NA,NA,NA,NA
"8600","HSPC:ADAM10_HSPC:TSPAN33","HSPC","ADAM10","HSPC","TSPAN33",NA,NA,NA,NA
"8601","HSPC:CTSG_HSPC:F2R","HSPC","CTSG","HSPC","F2R",NA,NA,NA,NA
"8602","HSPC:LIN7C_HSPC:ABCA1","HSPC","LIN7C","HSPC","ABCA1",NA,NA,NA,NA
"8603","HSPC:MMP2_HSPC:FGFR1","HSPC","MMP2","HSPC","FGFR1",NA,NA,NA,NA
"8604","HSPC:PRSS2_HSPC:F2R","HSPC","PRSS2","HSPC","F2R",NA,NA,NA,NA
"8605","HSPC:UBC_HSPC:RIPK1","HSPC","UBC","HSPC","RIPK1",NA,NA,NA,NA
"8606","NK:ADAM10_HSPC:NOTCH1","NK","ADAM10","HSPC","NOTCH1",NA,NA,NA,NA
"8607","NK:ADAM10_HSPC:TSPAN33","NK","ADAM10","HSPC","TSPAN33",NA,NA,NA,NA
"8608","NK:NCAM1_HSPC:FGFR1","NK","NCAM1","HSPC","FGFR1",NA,NA,NA,NA
"8609","NK:TNFSF10_HSPC:RIPK1","NK","TNFSF10","HSPC","RIPK1",NA,NA,NA,NA
"8610","NK:UBA52_HSPC:RIPK1","NK","UBA52","HSPC","RIPK1",NA,NA,NA,NA
"8611","NK:UBA52_HSPC:SMAD3","NK","UBA52","HSPC","SMAD3",NA,NA,NA,NA
"8612","NK:UBC_HSPC:RIPK1","NK","UBC","HSPC","RIPK1",NA,NA,NA,NA
"8613","T:CD59_HSPC:STAB1","T","CD59","HSPC","STAB1",NA,NA,NA,NA
"8614","T:CD82_HSPC:CD37","T","CD82","HSPC","CD37",NA,NA,NA,NA
"8615","T:TNFSF10_HSPC:RIPK1","T","TNFSF10","HSPC","RIPK1",NA,NA,NA,NA
"8616","T:TSPAN3_HSPC:ADAM10","T","TSPAN3","HSPC","ADAM10",NA,NA,NA,NA
"8617","T:UBA52_HSPC:RIPK1","T","UBA52","HSPC","RIPK1",NA,NA,NA,NA
"8618","T:UBC_HSPC:RIPK1","T","UBC","HSPC","RIPK1",NA,NA,NA,NA
"8619","Mono:ADM_HSPC:RAMP1","Mono","ADM","HSPC","RAMP1",0.456471928300587,0,NA,NA
"8620","Mono:ATP1B1_HSPC:NEGR1","Mono","ATP1B1","HSPC","NEGR1",NA,NA,NA,NA
"8621","Mono:CD59_HSPC:STAB1","Mono","CD59","HSPC","STAB1",NA,NA,NA,NA
"8622","B:ADAM10_HSPC:NOTCH1","B","ADAM10","HSPC","NOTCH1",NA,NA,NA,NA
"8623","B:ADAM10_HSPC:TSPAN33","B","ADAM10","HSPC","TSPAN33",NA,NA,NA,NA
"8624","B:LIN7C_HSPC:ABCA1","B","LIN7C","HSPC","ABCA1",NA,NA,NA,NA
"8625","B:UBA52_HSPC:RIPK1","B","UBA52","HSPC","RIPK1",NA,NA,NA,NA
"8626","B:UBA52_HSPC:SMAD3","B","UBA52","HSPC","SMAD3",NA,NA,NA,NA
"8627","B:UBC_HSPC:RIPK1","B","UBC","HSPC","RIPK1",NA,NA,NA,NA
"8628","DC:ADM_HSPC:RAMP1","DC","ADM","HSPC","RAMP1",NA,NA,NA,NA
"8629","DC:NRXN2_HSPC:FGFRL1","DC","NRXN2","HSPC","FGFRL1",NA,NA,NA,NA
"8630","DC:PTPRS_HSPC:SLITRK4","DC","PTPRS","HSPC","SLITRK4",NA,NA,NA,NA
"8631","DC:SEMA7A_HSPC:ITGB1","DC","SEMA7A","HSPC","ITGB1",NA,NA,NA,NA
"8632","DC:YBX1_HSPC:NOTCH1","DC","YBX1","HSPC","NOTCH1",NA,NA,NA,NA
"8633","Gran:CD59_HSPC:STAB1","Gran","CD59","HSPC","STAB1",NA,NA,NA,NA
"8634","Gran:CTSG_HSPC:F2R","Gran","CTSG","HSPC","F2R",NA,NA,NA,NA
"8635","Gran:HP_HSPC:ITGB2","Gran","HP","HSPC","ITGB2",NA,NA,NA,NA
"8636","HSPC:ATP1B1_DC:NEGR1","HSPC","ATP1B1","DC","NEGR1",NA,NA,NA,NA
"8637","HSPC:CXCL8_DC:ADRA2A","HSPC","CXCL8","DC","ADRA2A",0.324155318753784,1.46455620754182e-47,NA,NA
"8638","HSPC:RPS27A_DC:RIPK1","HSPC","RPS27A","DC","RIPK1",NA,NA,NA,NA
"8639","HSPC:SDK2_DC:CLEC4A","HSPC","SDK2","DC","CLEC4A",NA,NA,NA,NA
"8640","HSPC:TGFB1_DC:CD109","HSPC","TGFB1","DC","CD109",NA,NA,NA,NA
"8641","HSPC:TGFB1_DC:TGFBR3","HSPC","TGFB1","DC","TGFBR3",NA,NA,NA,NA
"8642","HSPC:UBC_DC:RIPK1","HSPC","UBC","DC","RIPK1",NA,NA,NA,NA
"8643","NK:BSG_DC:SLC16A7","NK","BSG","DC","SLC16A7",NA,NA,NA,NA
"8644","NK:CXCL8_DC:ADRA2A","NK","CXCL8","DC","ADRA2A",NA,NA,NA,NA
"8645","NK:RPS27A_DC:RIPK1","NK","RPS27A","DC","RIPK1",NA,NA,NA,NA
"8646","NK:RYK_DC:FZD2","NK","RYK","DC","FZD2",NA,NA,NA,NA
"8647","NK:RYK_DC:FZD3","NK","RYK","DC","FZD3",NA,NA,NA,NA
"8648","NK:TGFB1_DC:CD109","NK","TGFB1","DC","CD109",0.295412803381332,7.68585727178364e-43,NA,NA
"8649","NK:TGFB1_DC:TGFBR3","NK","TGFB1","DC","TGFBR3",0.295412803381332,7.68585727178364e-43,NA,NA
"8650","NK:UBA52_DC:NOTCH1","NK","UBA52","DC","NOTCH1",NA,NA,NA,NA
"8651","NK:UBA52_DC:RIPK1","NK","UBA52","DC","RIPK1",NA,NA,NA,NA
"8652","NK:UBB_DC:RIPK1","NK","UBB","DC","RIPK1",NA,NA,NA,NA
"8653","NK:UBC_DC:RIPK1","NK","UBC","DC","RIPK1",NA,NA,NA,NA
"8654","T:AREG_DC:ICAM1","T","AREG","DC","ICAM1",NA,NA,NA,NA
"8655","T:CD82_DC:CD37","T","CD82","DC","CD37",NA,NA,NA,NA
"8656","T:COL6A2_DC:CD44","T","COL6A2","DC","CD44",NA,NA,NA,NA
"8657","T:COL6A2_DC:ITGAV","T","COL6A2","DC","ITGAV",NA,NA,NA,NA
"8658","T:COL6A2_DC:ITGB1","T","COL6A2","DC","ITGB1",NA,NA,NA,NA
"8659","T:RPS27A_DC:RIPK1","T","RPS27A","DC","RIPK1",NA,NA,NA,NA
"8660","T:TGFB1_DC:CD109","T","TGFB1","DC","CD109",0.27420084052862,4.92179456757968e-175,NA,NA
"8661","T:TGFB1_DC:TGFBR3","T","TGFB1","DC","TGFBR3",0.27420084052862,4.92179456757968e-175,NA,NA
"8662","T:UBA52_DC:RIPK1","T","UBA52","DC","RIPK1",NA,NA,NA,NA
"8663","T:UBB_DC:RIPK1","T","UBB","DC","RIPK1",NA,NA,NA,NA
"8664","T:UBC_DC:RIPK1","T","UBC","DC","RIPK1",NA,NA,NA,NA
"8665","Mono:ATP1B1_DC:NEGR1","Mono","ATP1B1","DC","NEGR1",NA,NA,NA,NA
"8666","Mono:CD69_DC:SIRPA","Mono","CD69","DC","SIRPA",NA,NA,NA,NA
"8667","Mono:RPS27A_DC:RIPK1","Mono","RPS27A","DC","RIPK1",NA,NA,NA,NA
"8668","Mono:SDC2_DC:PTPRJ","Mono","SDC2","DC","PTPRJ",NA,NA,NA,NA
"8669","Mono:SEMA6B_DC:PLXNA4","Mono","SEMA6B","DC","PLXNA4",NA,NA,NA,NA
"8670","Mono:TGFB1_DC:CD109","Mono","TGFB1","DC","CD109",NA,NA,NA,NA
"8671","Mono:TGFB1_DC:TGFBR3","Mono","TGFB1","DC","TGFBR3",NA,NA,NA,NA
"8672","Mono:UBC_DC:RIPK1","Mono","UBC","DC","RIPK1",NA,NA,NA,NA
"8673","B:CD47_DC:SIRPA","B","CD47","DC","SIRPA",NA,NA,NA,NA
"8674","B:RPS27A_DC:RIPK1","B","RPS27A","DC","RIPK1",NA,NA,NA,NA
"8675","B:SEMA7A_DC:ITGB1","B","SEMA7A","DC","ITGB1",NA,NA,NA,NA
"8676","B:TGFB1_DC:CD109","B","TGFB1","DC","CD109",NA,NA,NA,NA
"8677","B:TGFB1_DC:TGFBR3","B","TGFB1","DC","TGFBR3",NA,NA,NA,NA
"8678","B:UBC_DC:RIPK1","B","UBC","DC","RIPK1",NA,NA,NA,NA
"8679","DC:CD47_DC:SIRPA","DC","CD47","DC","SIRPA",NA,NA,NA,NA
"8680","DC:CXCL8_DC:ADRA2A","DC","CXCL8","DC","ADRA2A",NA,NA,NA,NA
"8681","DC:RPS27A_DC:RIPK1","DC","RPS27A","DC","RIPK1",NA,NA,NA,NA
"8682","DC:SEMA7A_DC:ITGB1","DC","SEMA7A","DC","ITGB1",NA,NA,NA,NA
"8683","DC:TGFB1_DC:CD109","DC","TGFB1","DC","CD109",NA,NA,NA,NA
"8684","DC:TGFB1_DC:TGFBR3","DC","TGFB1","DC","TGFBR3",NA,NA,NA,NA
"8685","DC:UBC_DC:RIPK1","DC","UBC","DC","RIPK1",NA,NA,NA,NA
"8686","DC:VCAN_DC:TLR2","DC","VCAN","DC","TLR2",NA,NA,NA,NA
"8687","Gran:ATP1B1_DC:NEGR1","Gran","ATP1B1","DC","NEGR1",NA,NA,NA,NA
"8688","Gran:CD47_DC:SIRPA","Gran","CD47","DC","SIRPA",NA,NA,NA,NA
"8689","Gran:CXCL8_DC:ADRA2A","Gran","CXCL8","DC","ADRA2A",NA,NA,NA,NA
"8690","Gran:HP_DC:ITGAM","Gran","HP","DC","ITGAM",NA,NA,NA,NA
"8691","Gran:HP_DC:ITGB2","Gran","HP","DC","ITGB2",NA,NA,NA,NA
"8692","Gran:RPS27A_DC:RIPK1","Gran","RPS27A","DC","RIPK1",NA,NA,NA,NA
"8693","Gran:TGFB1_DC:CD109","Gran","TGFB1","DC","CD109",NA,NA,NA,NA
"8694","Gran:TGFB1_DC:TGFBR3","Gran","TGFB1","DC","TGFBR3",NA,NA,NA,NA
"8695","Gran:UBC_DC:RIPK1","Gran","UBC","DC","RIPK1",NA,NA,NA,NA
"8696","Mono:CCL7_Mono:CCR1","Mono","CCL7","Mono","CCR1",NA,NA,NA,NA
"8697","T:CCL5_Mono:CCRL2","T","CCL5","Mono","CCRL2",NA,NA,NA,NA
"8698","T:GNAI2_Mono:S1PR3","T","GNAI2","Mono","S1PR3",NA,NA,NA,NA
"8699","T:HLA-A_Mono:APLP2","T","HLA-A","Mono","APLP2",NA,NA,NA,NA
"8700","T:HLA-A_Mono:LILRA1","T","HLA-A","Mono","LILRA1",NA,NA,NA,NA
"8701","T:HLA-A_Mono:LILRB1","T","HLA-A","Mono","LILRB1",NA,NA,NA,NA
"8702","T:HLA-A_Mono:LILRB2","T","HLA-A","Mono","LILRB2",NA,NA,NA,NA
"8703","T:PSAP_Mono:LRP1","T","PSAP","Mono","LRP1",NA,NA,NA,NA
"8704","T:PSAP_Mono:SORT1","T","PSAP","Mono","SORT1",NA,NA,NA,NA
"8705","T:TIMP1_Mono:CD63","T","TIMP1","Mono","CD63",NA,NA,0.258755429782416,0
"8706","HSPC:CXADR_Mono:JAML","HSPC","CXADR","Mono","JAML",NA,NA,-0.259748636243015,5.07243003939177e-273
"8707","NK:CCL5_Mono:CCRL2","NK","CCL5","Mono","CCRL2",NA,NA,NA,NA
"8708","NK:GNAI2_Mono:S1PR3","NK","GNAI2","Mono","S1PR3",NA,NA,NA,NA
"8709","NK:GNAI2_Mono:S1PR4","NK","GNAI2","Mono","S1PR4",NA,NA,NA,NA
"8710","NK:HLA-B_Mono:CANX","NK","HLA-B","Mono","CANX",NA,NA,NA,NA
"8711","NK:HLA-B_Mono:LILRA1","NK","HLA-B","Mono","LILRA1",NA,NA,NA,NA
"8712","NK:HLA-B_Mono:LILRB1","NK","HLA-B","Mono","LILRB1",NA,NA,NA,NA
"8713","NK:HLA-B_Mono:LILRB2","NK","HLA-B","Mono","LILRB2",NA,NA,NA,NA
"8714","NK:HMGB1_Mono:CD163","NK","HMGB1","Mono","CD163",NA,NA,NA,NA
"8715","NK:HMGB1_Mono:THBD","NK","HMGB1","Mono","THBD",NA,NA,NA,NA
"8716","NK:TNF_Mono:TNFRSF21","NK","TNF","Mono","TNFRSF21",NA,NA,NA,NA
"8717","DC:ANXA2_Mono:TLR2","DC","ANXA2","Mono","TLR2",NA,NA,NA,NA
"8718","DC:GZMB_Mono:PGRMC1","DC","GZMB","Mono","PGRMC1",-0.308078000112925,3.70061074944721e-09,NA,NA
"8719","DC:IRAK4_Mono:TLR4","DC","IRAK4","Mono","TLR4",NA,NA,NA,NA
"8720","Gran:PLAU_Mono:IGF2R","Gran","PLAU","Mono","IGF2R",NA,NA,NA,NA
"8721","Gran:PLAU_Mono:ITGA5","Gran","PLAU","Mono","ITGA5",NA,NA,NA,NA
"8722","Gran:PLAU_Mono:ITGAM","Gran","PLAU","Mono","ITGAM",NA,NA,NA,NA
"8723","Gran:PLAU_Mono:ITGB1","Gran","PLAU","Mono","ITGB1",NA,NA,NA,NA
"8724","Gran:PLAU_Mono:ITGB2","Gran","PLAU","Mono","ITGB2",NA,NA,NA,NA
"8725","Gran:PLAU_Mono:LRP1","Gran","PLAU","Mono","LRP1",NA,NA,NA,NA
"8726","Gran:PLAU_Mono:PLAUR","Gran","PLAU","Mono","PLAUR",NA,NA,NA,NA
"8727","Gran:SDC2_Mono:PTPRJ","Gran","SDC2","Mono","PTPRJ",NA,NA,NA,NA
"8728","B:FCGRT_Mono:CD300E","B","FCGRT","Mono","CD300E",NA,NA,NA,NA
"8729","B:FCGRT_Mono:IGFLR1","B","FCGRT","Mono","IGFLR1",NA,NA,NA,NA
"8730","B:FCGRT_Mono:LILRA2","B","FCGRT","Mono","LILRA2",NA,NA,NA,NA
"8731","B:FCGRT_Mono:LILRB2","B","FCGRT","Mono","LILRB2",NA,NA,NA,NA
"8732","B:GNAI2_Mono:S1PR3","B","GNAI2","Mono","S1PR3",NA,NA,NA,NA
"8733","B:HMGB1_Mono:CD163","B","HMGB1","Mono","CD163",NA,NA,NA,NA
"8734","B:HMGB1_Mono:THBD","B","HMGB1","Mono","THBD",NA,NA,NA,NA
"8735","B:TIMP1_Mono:CD63","B","TIMP1","Mono","CD63",NA,NA,0.258755429782416,0
"8736","B:TIMP2_Mono:CD44","B","TIMP2","Mono","CD44",NA,NA,NA,NA
"8737","B:TIMP2_Mono:ITGB1","B","TIMP2","Mono","ITGB1",NA,NA,NA,NA
"8738","Ery:AGRN_Mono:ITGB1","Ery","AGRN","Mono","ITGB1",NA,NA,NA,NA
"8739","Ery:AGRN_Mono:LRP1","Ery","AGRN","Mono","LRP1",NA,NA,NA,NA
"8740","Ery:FADD_Mono:ABCA1","Ery","FADD","Mono","ABCA1",NA,NA,NA,NA
"8741","Ery:NID1_Mono:ITGB1","Ery","NID1","Mono","ITGB1",NA,NA,NA,NA
"8742","Mono:CCL7_Gran:CCR1","Mono","CCL7","Gran","CCR1",NA,NA,NA,NA
"8743","Mono:CD22_Gran:PTPRC","Mono","CD22","Gran","PTPRC",NA,NA,NA,NA
"8744","T:CD47_Gran:SIRPA","T","CD47","Gran","SIRPA",NA,NA,NA,NA
"8745","T:IRAK4_Gran:TLR4","T","IRAK4","Gran","TLR4",NA,NA,NA,NA
"8746","HSPC:ICAM4_Gran:ITGAV","HSPC","ICAM4","Gran","ITGAV",NA,NA,NA,NA
"8747","NK:LGALS1_Gran:CD69","NK","LGALS1","Gran","CD69",0.276963032888893,4.09503805195545e-36,NA,NA
"8748","NK:LGALS1_Gran:ITGB1","NK","LGALS1","Gran","ITGB1",0.276963032888893,4.09503805195545e-36,NA,NA
"8749","NK:LGALS1_Gran:PTPRC","NK","LGALS1","Gran","PTPRC",0.276963032888893,4.09503805195545e-36,NA,NA
"8750","NK:TNF_Gran:TNFRSF21","NK","TNF","Gran","TNFRSF21",NA,NA,NA,NA
"8751","DC:APP_Gran:TNFRSF21","DC","APP","Gran","TNFRSF21",NA,NA,NA,NA
"8752","DC:CXCL8_Gran:SDC2","DC","CXCL8","Gran","SDC2",NA,NA,NA,NA
"8753","DC:HLA-A_Gran:APLP2","DC","HLA-A","Gran","APLP2",NA,NA,NA,NA
"8754","DC:HLA-A_Gran:LILRB2","DC","HLA-A","Gran","LILRB2",NA,NA,NA,NA
"8755","DC:TNFSF13_Gran:SDC2","DC","TNFSF13","Gran","SDC2",NA,NA,NA,NA
"8756","Gran:HLA-A_Gran:LILRB2","Gran","HLA-A","Gran","LILRB2",NA,NA,NA,NA
"8757","Gran:PLAU_Gran:ITGA5","Gran","PLAU","Gran","ITGA5",NA,NA,NA,NA
"8758","Gran:PLAU_Gran:ITGAM","Gran","PLAU","Gran","ITGAM",NA,NA,NA,NA
"8759","Gran:PLAU_Gran:ITGAV","Gran","PLAU","Gran","ITGAV",NA,NA,NA,NA
"8760","Gran:PLAU_Gran:ITGB1","Gran","PLAU","Gran","ITGB1",NA,NA,NA,NA
"8761","Gran:PLAU_Gran:ITGB2","Gran","PLAU","Gran","ITGB2",NA,NA,NA,NA
"8762","Gran:PLAU_Gran:LRP1","Gran","PLAU","Gran","LRP1",NA,NA,NA,NA
"8763","Gran:PLAU_Gran:PLAUR","Gran","PLAU","Gran","PLAUR",NA,NA,NA,NA
"8764","B:LGALS1_Gran:CD69","B","LGALS1","Gran","CD69",NA,NA,NA,NA
"8765","B:LGALS1_Gran:ITGB1","B","LGALS1","Gran","ITGB1",NA,NA,NA,NA
"8766","B:LGALS1_Gran:PTPRC","B","LGALS1","Gran","PTPRC",NA,NA,NA,NA
"8767","Ery:CD4_Gran:CXCR4","Ery","CD4","Gran","CXCR4",NA,NA,NA,NA
"8768","Ery:DAG1_Gran:SARAF","Ery","DAG1","Gran","SARAF",NA,NA,NA,NA
"8769","Ery:FADD_Gran:ABCA1","Ery","FADD","Gran","ABCA1",NA,NA,NA,NA
"8770","Ery:GDF11_Gran:ACTR2","Ery","GDF11","Gran","ACTR2",NA,NA,NA,NA
"8771","Ery:PLTP_Gran:ABCA1","Ery","PLTP","Gran","ABCA1",NA,NA,NA,NA
"8772","Ery:SERPINF1_Gran:PLXDC2","Ery","SERPINF1","Gran","PLXDC2",NA,NA,NA,NA
"8773","Ery:TCTN1_Gran:CEP290","Ery","TCTN1","Gran","CEP290",NA,NA,NA,NA
"8774","Mono:APP_T:CD74","Mono","APP","T","CD74",NA,NA,NA,NA
"8775","Mono:APP_T:RPSA","Mono","APP","T","RPSA",NA,NA,NA,NA
"8776","Mono:PIK3CA_T:IFNAR1","Mono","PIK3CA","T","IFNAR1",NA,NA,NA,NA
"8777","T:ARF6_T:SMAP1","T","ARF6","T","SMAP1",NA,NA,NA,NA
"8778","T:CALM2_T:SELL","T","CALM2","T","SELL",NA,NA,NA,NA
"8779","T:LCK_T:CD8B","T","LCK","T","CD8B",NA,NA,NA,NA
"8780","HSPC:ICAM4_T:ITGA4","HSPC","ICAM4","T","ITGA4",NA,NA,NA,NA
"8781","HSPC:ICAM4_T:ITGB1","HSPC","ICAM4","T","ITGB1",NA,NA,NA,NA
"8782","HSPC:ICAM4_T:ITGB2","HSPC","ICAM4","T","ITGB2",NA,NA,NA,NA
"8783","HSPC:PIK3CA_T:IFNAR1","HSPC","PIK3CA","T","IFNAR1",NA,NA,NA,NA
"8784","NK:ARF6_T:SMAP1","NK","ARF6","T","SMAP1",0.261820497321048,3.52997274960059e-28,NA,NA
