	gene_symbol	is_in_LR_database	isLigand	isReceptor	sum_pseudobulkCellType_expr	sum_pseudobulkCellType_expr_threshold	sum_pseudobulkCellType_expr_filter
12931	GREB1L	False	False	False	0.35500219073729	0.25	True
12932	ESCO1	False	False	False	27.7373947340174	0.25	True
12933	SNRPD1	False	False	False	66.7209578274548	0.25	True
12934	ABHD3	False	False	False	8.34817190319657	0.25	True
12935	MIB1	False	False	False	11.8579691140057	0.25	True
12936	RBBP8	False	False	False	11.7284138919617	0.25	True
12937	CABLES1	False	False	False	1.55770639426155	0.25	True
12938	TMEM241	False	False	False	1.54502722191883	0.25	True
12939	RIOK3	False	False	False	70.8776586372608	0.25	True
12940	RMC1	False	False	False	5.96675508234948	0.25	True
12941	NPC1	False	False	False	4.95325563319096	0.25	True
12942	TTC39C	False	False	False	16.8726729915115	0.25	True
12943	OSBPL1A	False	False	False	7.11526964712316	0.25	True
12944	IMPACT	False	False	False	9.50928936807191	0.25	True
12945	ZNF521	False	False	False	3.50507720828059	0.25	True
12946	AC105114.2	False	False	False	0.488544696572073	0.25	True
12947	SS18	False	False	False	17.5276921318145	0.25	True
12948	PSMA8	False	False	False	0.261359011991228	0.25	True
12949	TAF4B	False	False	False	5.17370755471384	0.25	True
12950	KCTD1	False	False	False	0.574617977903574	0.25	True
12951	PCAT18	False	False	False	4.90119051788015	0.25	True
12952	CDH2	True	False	True	0.452460180836325	0.25	True
12953	DSC2	True	True	False	2.11423717623664	0.25	True
12954	DSG2	True	False	True	1.44980252056186	0.25	True
12955	B4GALT6	False	False	False	2.10452817990103	0.25	True
12956	AC017100.1	False	False	False	0.847403483228685	0.25	True
12957	TRAPPC8	False	False	False	7.40634714122193	0.25	True
12958	AC009831.1	False	False	False	0.619895550208571	0.25	True
12959	RNF125	False	False	False	33.3132005043906	0.25	True
12960	AC009831.3	False	False	False	3.4921366550802	0.25	True
12961	AC011825.4	False	False	False	0.371839942235082	0.25	True
12962	RNF138	False	False	False	25.4881874785085	0.25	True
12963	AC011825.2	False	False	False	0.513811363233947	0.25	True
12964	KLHL14	False	False	False	1.38839065850388	0.25	True
12965	DTNA	False	False	False	1.95505803576862	0.25	True
12966	MAPRE2	False	False	False	18.5020905629776	0.25	True
12967	AC015967.1	False	False	False	0.374116237692384	0.25	True
12968	ZNF397	False	False	False	6.84481561291566	0.25	True
12969	ZSCAN30	False	False	False	3.0600389159077	0.25	True
12970	AC011815.1	False	False	False	0.320344904541385	0.25	True
12971	ZNF24	False	False	False	23.9961721143716	0.25	True
12972	AC007998.4	False	False	False	0.306344357196217	0.25	True
12973	INO80C	False	False	False	8.27626445968697	0.25	True
12974	GALNT1	False	False	False	32.7842316366951	0.25	True
12975	AC090220.1	False	False	False	0.473414505542363	0.25	True
12976	AC090229.1	False	False	False	0.558250003222793	0.25	True
12977	C18orf21	False	False	False	10.4670224033857	0.25	True
12978	RPRD1A	False	False	False	11.7709978908636	0.25	True
12979	SLC39A6	False	False	False	7.93925535479019	0.25	True
12980	ELP2	False	False	False	19.8611036182025	0.25	True
12981	TPGS2	False	False	False	21.0983665277842	0.25	True
12982	KIAA1328	False	False	False	4.92379052634574	0.25	True
12983	MIR924HG	False	False	False	1.59657939297892	0.25	True
12984	AC011139.1	False	False	False	2.40936750522072	0.25	True
12985	PIK3C3	False	False	False	10.3457782787107	0.25	True
12986	SETBP1	False	False	False	5.47458693528547	0.25	True
12987	SLC14A1	False	False	False	2.63602336886705	0.25	True
12988	SIGLEC15	True	True	True	0.2959995467344	0.25	True
12989	EPG5	False	False	False	10.2451740348988	0.25	True
12990	PSTPIP2	False	False	False	16.719920258026	0.25	True
12991	ATP5F1A	False	False	False	69.6583411284581	0.25	True
12992	HAUS1	False	False	False	13.5321999107872	0.25	True
12993	C18orf25	False	False	False	14.5389996535464	0.25	True
12994	RNF165	False	False	False	1.51048674842815	0.25	True
12995	PIAS2	False	False	False	15.4126746693582	0.25	True
12996	KATNAL2	False	False	False	0.742883786865194	0.25	True
12997	HDHD2	False	False	False	7.03049236244054	0.25	True
12998	IER3IP1	False	False	False	26.5572656593518	0.25	True
12999	SMAD2	False	False	False	17.8841303248328	0.25	True
13000	CTIF	False	False	False	1.20672045128107	0.25	True
13001	SMAD7	False	False	False	17.4695434934453	0.25	True
13002	DYM	True	True	False	11.4703372569032	0.25	True
13003	C18orf32	False	False	False	38.2006914254366	0.25	True
13004	RPL17	False	False	False	345.143043908068	0.25	True
13005	ACAA2	False	False	False	22.1305869118528	0.25	True
13006	SNHG22	False	False	False	0.931313200386675	0.25	True
13007	MBD1	False	False	False	8.13040363090512	0.25	True
13008	CXXC1	False	False	False	9.81701940435501	0.25	True
13009	SKA1	False	False	False	3.1609115234638	0.25	True
13010	ME2	False	False	False	17.9395249605068	0.25	True
13011	ELAC1	False	False	False	3.50249324873742	0.25	True
13012	SMAD4	False	False	False	15.4199519690835	0.25	True
13013	MEX3C	False	False	False	26.8355169142454	0.25	True
13014	MBD2	False	False	False	41.8553701262495	0.25	True
13015	AC093462.1	False	False	False	1.05294819079641	0.25	True
13016	POLI	False	False	False	3.60030748689952	0.25	True
13017	C18orf54	False	False	False	1.27993128914872	0.25	True
13018	RAB27B	False	False	False	2.22486855109365	0.25	True
13019	CCDC68	False	False	False	0.563518002105231	0.25	True
13020	TCF4	False	False	False	31.0300075248028	0.25	True
13021	TCF4-AS2	False	False	False	0.455901643910845	0.25	True
13022	TXNL1	False	False	False	42.15870786533	0.25	True
13023	WDR7	False	False	False	4.63588766385426	0.25	True
13024	FECH	False	False	False	15.6211835392243	0.25	True
13025	AC100847.1	False	False	False	0.284966602769373	0.25	True
13026	NARS	False	False	False	26.1849452589823	0.25	True
13027	AC027097.1	False	False	False	3.42387895470177	0.25	True
13028	AC027097.2	False	False	False	2.53771898053692	0.25	True
13029	ATP8B1	False	False	False	0.606402488885227	0.25	True
13030	NEDD4L	False	False	False	10.6035345332401	0.25	True
13031	AC104971.3	False	False	False	0.252488431809513	0.25	True
13032	AC104971.1	False	False	False	0.602143762276637	0.25	True
13033	MALT1	False	False	False	23.315798467309	0.25	True
13034	ZNF532	False	False	False	2.0937392193825	0.25	True
13035	SEC11C	False	False	False	30.8585211946674	0.25	True
13036	LMAN1	True	True	False	32.6835860259637	0.25	True
13037	PMAIP1	False	False	False	54.4760562237563	0.25	True
13038	RNF152	False	False	False	0.632506854792768	0.25	True
13039	PIGN	False	False	False	6.19748779593234	0.25	True
13040	RELCH	False	False	False	10.9360152879214	0.25	True
13041	AC027514.1	False	False	False	0.489026256073591	0.25	True
13042	TNFRSF11A	True	True	True	0.67160956104352	0.25	True
13043	ZCCHC2	False	False	False	17.9273825183171	0.25	True
13044	PHLPP1	False	False	False	3.96488623340056	0.25	True
13045	BCL2	False	False	False	20.5353853891147	0.25	True
13046	KDSR	False	False	False	12.6067583777697	0.25	True
13047	AC036176.1	False	False	False	1.02947045708401	0.25	True
13048	VPS4B	False	False	False	35.0496443300463	0.25	True
13049	SERPINB2	False	False	False	6.88879139792747	0.25	True
13050	SERPINB10	False	False	False	4.49226850392326	0.25	True
13051	SERPINB8	False	False	False	12.2002264791929	0.25	True
13052	CDH7	True	False	True	0.262348927979809	0.25	True
13053	DSEL	False	False	False	0.768372176688741	0.25	True
13054	TMX3	False	False	False	12.8683115686987	0.25	True
13055	CCDC102B	False	False	False	1.40414685559389	0.25	True
13056	DOK6	False	False	False	0.628139309968955	0.25	True
13057	CD226	True	True	True	6.42863079461526	0.25	True
13058	RTTN	False	False	False	5.09821314849601	0.25	True
13059	SOCS6	False	False	False	4.45311160103209	0.25	True
13060	NETO1	False	False	False	0.613540464680355	0.25	True
13061	TIMM21	False	False	False	4.75758352895908	0.25	True
13062	CYB5A	False	False	False	14.5789277586663	0.25	True
13063	CNDP2	False	False	False	17.1924578563011	0.25	True
13064	AC009704.2	False	False	False	0.331755182541203	0.25	True
13065	LINC00909	False	False	False	8.64600427616688	0.25	True
13066	ZNF407	False	False	False	9.93756247333041	0.25	True
13067	ZADH2	False	False	False	9.47251256134133	0.25	True
13068	TSHZ1	False	False	False	6.26218895915471	0.25	True
13069	ZNF516	False	False	False	6.42545053008013	0.25	True
13070	AC018413.1	False	False	False	0.561266024499098	0.25	True
13071	C18orf65	False	False	False	0.337786806056873	0.25	True
13072	ZNF236-DT	False	False	False	0.560644859027762	0.25	True
13073	AC027575.2	False	False	False	0.326108809324178	0.25	True
13074	ZNF236	False	False	False	6.69472228596738	0.25	True
13075	MBP	True	False	True	45.5537138208168	0.25	True
13076	AC018529.2	False	False	False	1.59713209721719	0.25	True
13077	ATP9B	False	False	False	12.5947008825975	0.25	True
13078	AC125437.1	False	False	False	1.59296344099145	0.25	True
13079	AC125437.3	False	False	False	0.834472140063394	0.25	True
13080	NFATC1	False	False	False	6.47267742858507	0.25	True
13081	AC068473.5	False	False	False	0.816722403797832	0.25	True
13082	CTDP1	False	False	False	11.7749841406889	0.25	True
13083	AC021594.2	False	False	False	0.637850551119745	0.25	True
13084	KCNG2	False	False	False	0.436562585022048	0.25	True
13085	SLC66A2	False	False	False	23.8681589972133	0.25	True
13086	HSBP1L1	False	False	False	5.21641781896185	0.25	True
13087	TXNL4A	False	False	False	47.839458278118	0.25	True
13088	RBFA	False	False	False	13.61861625232	0.25	True
13089	ADNP2	False	False	False	18.2830143158149	0.25	True
13090	PARD6G	False	False	False	0.983336335936158	0.25	True
13091	LINC01002	False	False	False	1.1591633681533	0.25	True
13092	AC016588.2	False	False	False	0.437671825240551	0.25	True
13093	MIER2	False	False	False	1.92499989627064	0.25	True
13094	MADCAM1	True	True	True	0.431085286063379	0.25	True
13095	TPGS1	False	False	False	17.3369319448283	0.25	True
13096	CDC34	False	False	False	11.6785324043494	0.25	True
13097	GZMM	False	False	False	31.3698220737766	0.25	True
13098	AC009005.1	False	False	False	1.89562017029059	0.25	True
13099	BSG	True	True	False	58.7936336110229	0.25	True
13100	POLRMT	False	False	False	4.01810563302509	0.25	True
13101	FGF22	True	True	False	0.314929170795315	0.25	True
13102	RNF126	False	False	False	21.4508880683539	0.25	True
13103	FSTL3	False	False	False	2.29159707802703	0.25	True
13104	PRSS57	False	False	False	26.6980473406085	0.25	True
13105	PALM	False	False	False	0.618732422914634	0.25	True
13106	PTBP1	False	False	False	43.3617934026553	0.25	True
13107	PLPPR3	False	False	False	4.59501606452877	0.25	True
13108	AZU1	False	False	False	34.2330097495979	0.25	True
13109	PRTN3	False	False	False	7.92486381494687	0.25	True
13110	ELANE	False	False	False	14.4437179659502	0.25	True
13111	CFD	False	False	False	69.1852787074458	0.25	True
13112	MED16	False	False	False	8.85860206352402	0.25	True
13113	R3HDM4	False	False	False	20.6283892320972	0.25	True
13114	ARID3A	False	False	False	11.9039033828802	0.25	True
13115	WDR18	False	False	False	10.0335251282928	0.25	True
13116	TMEM259	True	False	True	30.2745651765699	0.25	True
13117	CNN2	False	False	False	31.279364842702	0.25	True
13118	ABCA7	False	False	False	8.65247635481127	0.25	True
13119	ARHGAP45	False	False	False	28.4450009474634	0.25	True
13120	POLR2E	False	False	False	26.4873180139606	0.25	True
13121	GPX4	False	False	False	101.230270665086	0.25	True
13122	SBNO2	False	False	False	6.1215751311361	0.25	True
13123	STK11	False	False	False	12.5836798149554	0.25	True
13124	ATP5F1D	False	False	False	105.441373796247	0.25	True
13125	MIDN	False	False	False	59.0370709830163	0.25	True
13126	CIRBP	True	True	False	143.594844041634	0.25	True
13127	FAM174C	False	False	False	28.3631451936587	0.25	True
13128	PWWP3A	False	False	False	7.83050061669797	0.25	True
13129	NDUFS7	False	False	False	44.2878755393021	0.25	True
13130	GAMT	False	False	False	9.05689473662243	0.25	True
13131	DAZAP1	False	False	False	36.2212915464829	0.25	True
13132	RPS15	False	False	False	363.755800741928	0.25	True
13133	AC027307.3	False	False	False	1.36934797734502	0.25	True
13134	AC027307.2	False	False	False	0.488812234892588	0.25	True
13135	C19orf25	False	False	False	14.2179756959772	0.25	True
13136	PCSK4	True	False	True	0.401682522365996	0.25	True
13137	REEP6	False	False	False	0.77239737273724	0.25	True
13138	MEX3D	False	False	False	1.00133756548368	0.25	True
13139	MBD3	False	False	False	10.923704523613	0.25	True
13140	UQCR11	False	False	False	106.35339370467	0.25	True
13141	TCF3	False	False	False	13.4586508349316	0.25	True
13142	ATP8B3	False	False	False	1.51578420460289	0.25	True
13143	REXO1	False	False	False	14.9335567245963	0.25	True
13144	AC012615.2	False	False	False	0.812854691043664	0.25	True
13145	KLF16	False	False	False	9.17929546411756	0.25	True
13146	AC012615.1	False	False	False	8.99667506989332	0.25	True
13147	ABHD17A	False	False	False	41.2078184993625	0.25	True
13148	SCAMP4	False	False	False	13.0326460099626	0.25	True
13149	ADAT3	False	False	False	0.711157330885291	0.25	True
13150	CSNK1G2	False	False	False	25.7974892191011	0.25	True
13151	CSNK1G2-AS1	False	False	False	0.250278354607689	0.25	True
13152	BTBD2	False	False	False	8.5976975474365	0.25	True
13153	AC005306.1	False	False	False	0.75350574044552	0.25	True
13154	MKNK2	False	False	False	31.2264000095663	0.25	True
13155	MOB3A	False	False	False	16.6440698213112	0.25	True
13156	IZUMO4	False	False	False	2.11692205122333	0.25	True
13157	AP3D1	False	False	False	13.8297793311819	0.25	True
13158	DOT1L	False	False	False	9.91465660802702	0.25	True
13159	PLEKHJ1	False	False	False	24.4143628881134	0.25	True
13160	SF3A2	False	False	False	16.125281134996	0.25	True
13161	JSRP1	False	False	False	0.827746207682541	0.25	True
13162	OAZ1	False	False	False	182.608652787627	0.25	True
13163	PEAK3	False	False	False	0.523797986532586	0.25	True
13164	LINGO3	False	False	False	0.765804417345002	0.25	True
13165	AC104530.1	False	False	False	2.16160562107531	0.25	True
13166	LSM7	False	False	False	86.0960974500211	0.25	True
13167	SPPL2B	False	False	False	10.8200966972315	0.25	True
13168	TMPRSS9	False	False	False	1.68257342495388	0.25	True
13169	TIMM13	False	False	False	43.5221635123669	0.25	True
13170	LMNB2	False	False	False	6.12963844106522	0.25	True
13171	GADD45B	False	False	False	52.0273284877798	0.25	True
13172	GNG7	False	False	False	9.05323013769355	0.25	True
13173	AC092068.2	False	False	False	0.994126617461812	0.25	True
13174	AC092068.3	False	False	False	0.921290288672686	0.25	True
13175	DIRAS1	False	False	False	0.593036528291797	0.25	True
13176	SLC39A3	False	False	False	16.8946328888557	0.25	True
13177	SGTA	False	False	False	11.5330189561546	0.25	True
13178	THOP1	False	False	False	6.18644914884859	0.25	True
13179	ZNF554	False	False	False	0.820723719150065	0.25	True
13180	ZNF555	False	False	False	2.02035953556587	0.25	True
13181	ZNF556	False	False	False	0.298012709734047	0.25	True
13182	ZNF57	False	False	False	0.794744775723819	0.25	True
13183	AC119403.1	False	False	False	0.280030262917318	0.25	True
13184	ZNF77	False	False	False	0.882369517894168	0.25	True
13185	TLE2	False	False	False	0.297501291507116	0.25	True
13186	AC005944.1	False	False	False	0.583833113740606	0.25	True
13187	TLE5	False	False	False	88.8544733862123	0.25	True
13188	GNA11	True	False	True	1.55762543381802	0.25	True
13189	GNA15	True	True	False	21.6956249494135	0.25	True
13190	AC005264.1	False	False	False	0.406846064477493	0.25	True
13191	S1PR4	True	False	True	13.9645134893874	0.25	True
13192	NCLN	False	False	False	10.0963982531698	0.25	True
13193	NFIC	False	False	False	19.6654153123443	0.25	True
13194	SMIM24	False	False	False	12.0592178308145	0.25	True
13195	DOHH	False	False	False	4.22792332990396	0.25	True
13196	FZR1	False	False	False	8.14565665750387	0.25	True
13197	MFSD12	False	False	False	10.9508770127831	0.25	True
13198	HMG20B	False	False	False	14.6136853293403	0.25	True
13199	GIPC3	False	False	False	0.26709573078215	0.25	True
13200	TBXA2R	True	False	True	0.295813712444091	0.25	True
13201	CACTIN	False	False	False	2.72699410713945	0.25	True
13202	PIP5K1C	False	False	False	3.70311618327123	0.25	True
13203	APBA3	False	False	False	2.06083683921221	0.25	True
13204	MRPL54	False	False	False	56.8790009346309	0.25	True
13205	MATK	False	False	False	20.0892320408048	0.25	True
13206	DAPK3	False	False	False	4.39127536644688	0.25	True
13207	EEF2	False	False	False	160.523690263988	0.25	True
13208	PIAS4	False	False	False	4.8383214391358	0.25	True
13209	ZBTB7A	False	False	False	60.7340884821063	0.25	True
13210	MAP2K2	False	False	False	48.7078260147887	0.25	True
13211	SIRT6	False	False	False	4.9118787868248	0.25	True
13212	EBI3	True	True	False	0.39825750759191	0.25	True
13213	YJU2	False	False	False	10.0872010456828	0.25	True
13214	SHD	False	False	False	1.18783280048781	0.25	True
13215	TMIGD2	True	False	True	4.59954813255122	0.25	True
13216	FSD1	False	False	False	0.506742205839706	0.25	True
13217	STAP2	False	False	False	0.30170811033297	0.25	True
13218	MPND	False	False	False	6.17621016831446	0.25	True
13219	AC007292.2	False	False	False	0.399133971589527	0.25	True
13220	SH3GL1	False	False	False	11.2972412467833	0.25	True
13221	AC007292.1	False	False	False	0.451690356274152	0.25	True
13222	CHAF1A	False	False	False	10.1105255376593	0.25	True
13223	UBXN6	False	False	False	13.9607219193772	0.25	True
13224	AC011498.1	False	False	False	1.51443743971468	0.25	True
13225	HDGFL2	False	False	False	8.58564736638075	0.25	True
13226	PLIN5	False	False	False	0.674218765645358	0.25	True
13227	LRG1	False	False	False	3.08105916014218	0.25	True
13228	SEMA6B	True	True	False	1.9785324278601	0.25	True
13229	TNFAIP8L1	False	False	False	3.68320174409798	0.25	True
13230	MYDGF	False	False	False	46.090027699722	0.25	True
13231	DPP9	False	False	False	12.6119103864934	0.25	True
13232	FEM1A	False	False	False	5.45545710332668	0.25	True
13233	AC005523.2	False	False	False	3.03008176776039	0.25	True
13234	TICAM1	False	False	False	3.2551906766354	0.25	True
13235	AC027319.1	False	False	False	0.315873976149163	0.25	True
13236	PLIN3	False	False	False	24.1225337927248	0.25	True
13237	ARRDC5	False	False	False	1.27967574590151	0.25	True
13238	UHRF1	False	False	False	6.68306060156296	0.25	True
13239	KDM4B	False	False	False	12.9271514169015	0.25	True
13240	PTPRS	True	True	True	1.68541196560916	0.25	True
13241	TINCR	False	False	False	0.550277592561165	0.25	True
13242	SAFB2	False	False	False	28.998525886011	0.25	True
13243	SAFB	False	False	False	28.2260993369099	0.25	True
13244	RPL36	False	False	False	311.07166551558	0.25	True
13245	MICOS13	False	False	False	42.8044204370428	0.25	True
13246	HSD11B1L	False	False	False	1.17727983444726	0.25	True
13247	LONP1	False	False	False	7.72393239893697	0.25	True
13248	PRR22	False	False	False	0.628371981386144	0.25	True
13249	DUS3L	False	False	False	8.23425731421301	0.25	True
13250	NRTN	True	True	False	0.632892956416363	0.25	True
13251	NDUFA11	False	False	False	80.7608302251157	0.25	True
13252	VMAC	False	False	False	3.16826229280887	0.25	True
13253	AC104532.2	False	False	False	2.52190028040695	0.25	True
13254	CAPS	False	False	False	3.35167216978303	0.25	True
13255	RANBP3	False	False	False	6.24826488544662	0.25	True
13256	RFX2	False	False	False	9.53040419716465	0.25	True
13257	MLLT1	False	False	False	4.28645075433735	0.25	True
13258	AC011471.2	False	False	False	0.470211929688279	0.25	True
13259	CLPP	False	False	False	21.8348046320504	0.25	True
13260	ALKBH7	False	False	False	45.0018702285465	0.25	True
13261	PSPN	True	True	False	0.565293392421913	0.25	True
13262	GTF2F1	False	False	False	27.0177129609334	0.25	True
13263	KHSRP	False	False	False	21.8525608684804	0.25	True
13264	SLC25A23	False	False	False	1.27284776930378	0.25	True
13265	DENND1C	False	False	False	6.9189706495194	0.25	True
13266	TNFSF9	True	True	False	5.81382249748501	0.25	True
13267	CD70	True	True	True	2.282720083605	0.25	True
13268	TNFSF14	True	True	False	2.44742938022122	0.25	True
13269	C3	True	True	False	0.468610978037675	0.25	True
13270	GPR108	False	False	False	10.1087017639246	0.25	True
13271	TRIP10	False	False	False	1.15054835607519	0.25	True
13272	SH2D3A	False	False	False	1.69683297347397	0.25	True
13273	VAV1	False	False	False	8.32530822894679	0.25	True
13274	ADGRE1	False	False	False	2.10696651019897	0.25	True
13275	ZNF557	False	False	False	4.77124506666012	0.25	True
13276	INSR	True	True	True	10.2519131833356	0.25	True
13277	AC119396.1	False	False	False	1.32128981439678	0.25	True
13278	ARHGEF18	False	False	False	7.91608873266862	0.25	True
13279	PEX11G	False	False	False	0.655812933256795	0.25	True
13280	TEX45	False	False	False	0.364816500302629	0.25	True
13281	ZNF358	False	False	False	3.61607512006548	0.25	True
13282	MCOLN1	False	False	False	8.42037158028721	0.25	True
13283	PNPLA6	False	False	False	8.3476028747635	0.25	True
13284	XAB2	False	False	False	8.53870512945881	0.25	True
13285	PET100	False	False	False	67.554309151247	0.25	True
13286	PCP2	False	False	False	0.351923091637536	0.25	True
13287	STXBP2	False	False	False	43.3444214011667	0.25	True
13288	RETN	True	True	False	22.2448950095658	0.25	True
13289	MCEMP1	False	False	False	5.86296866217237	0.25	True
13290	TRAPPC5	False	False	False	77.0709298495959	0.25	True
13291	FCER2	True	True	False	6.92093106963075	0.25	True
13292	CLEC4G	True	True	False	0.68600060147829	0.25	True
13293	EVI5L	False	False	False	1.11785720686637	0.25	True
13294	AC010336.1	False	False	False	0.338770282808659	0.25	True
13295	MAP2K7	False	False	False	17.5263559007402	0.25	True
13296	TGFBR3L	False	False	False	1.0473171812989	0.25	True
13297	SNAPC2	False	False	False	6.42675067396808	0.25	True
13298	TIMM44	False	False	False	9.92620230475383	0.25	True
13299	AC010336.8	False	False	False	0.833825178358443	0.25	True
13300	ELAVL1	False	False	False	24.3044648065325	0.25	True
13301	AC010336.6	False	False	False	0.326687216039671	0.25	True
13302	AC008946.1	False	False	False	0.332734880000809	0.25	True
13303	CERS4	False	False	False	3.14751326592117	0.25	True
13304	CD320	True	True	True	10.1806030161627	0.25	True
13305	NDUFA7	False	False	False	34.3943937738649	0.25	True
13306	RPS28	False	False	False	371.120770195111	0.25	True
13307	KANK3	False	False	False	0.352168812258355	0.25	True
13308	RAB11B-AS1	False	False	False	1.90825069025472	0.25	True
13309	RAB11B	False	False	False	17.1606055439214	0.25	True
13310	MARCH2	False	False	False	11.8910630967383	0.25	True
13311	HNRNPM	False	False	False	84.1214868846664	0.25	True
13312	PRAM1	False	False	False	18.3124203540563	0.25	True
13313	ZNF414	False	False	False	6.72622248747574	0.25	True
13314	MYO1F	False	False	False	45.3499795594846	0.25	True
13315	ADAMTS10	False	False	False	1.39662590473693	0.25	True
13316	ZNF558	False	False	False	1.45072345148978	0.25	True
13317	ZNF317	False	False	False	7.22851085421649	0.25	True
13318	ZNF699	False	False	False	6.04743979894056	0.25	True
13319	ZNF559	False	False	False	2.3200950209799	0.25	True
13320	ZNF177	False	False	False	0.322930084175335	0.25	True
13321	ZNF266	False	False	False	6.2213480961438	0.25	True
13322	ZNF426	False	False	False	5.99125879747416	0.25	True
13323	ZNF426-DT	False	False	False	0.524788288165111	0.25	True
13324	ZNF121	False	False	False	10.5538326712365	0.25	True
13325	ZNF561	False	False	False	4.57947353552282	0.25	True
13326	ZNF561-AS1	False	False	False	2.87541384267241	0.25	True
13327	ZNF562	False	False	False	7.82700744016084	0.25	True
13328	ZNF846	False	False	False	2.70130761317295	0.25	True
13329	FBXL12	False	False	False	6.61800887296636	0.25	True
13330	UBL5	False	False	False	92.3024682682223	0.25	True
13331	PIN1	False	False	False	33.5544816262239	0.25	True
13332	SHFL	False	False	False	15.440254088302	0.25	True
13333	ANGPTL6	True	True	False	0.714737897522146	0.25	True
13334	PPAN	False	False	False	9.78017665645113	0.25	True
13335	P2RY11	False	False	False	2.34227262914494	0.25	True
13336	EIF3G	False	False	False	80.8676134874089	0.25	True
13337	DNMT1	False	False	False	38.4252283393337	0.25	True
13338	S1PR2	True	False	True	0.94402831773397	0.25	True
13339	MRPL4	False	False	False	24.1498088754532	0.25	True
13340	ICAM1	True	True	True	7.34909314456971	0.25	True
13341	ICAM4	True	True	False	5.69266143045533	0.25	True
13342	ICAM5	True	True	False	0.434475339200255	0.25	True
13343	ZGLP1	False	False	False	1.83864902995459	0.25	True
13344	FDX2	False	False	False	4.34417495581962	0.25	True
13345	RAVER1	False	False	False	9.31040832089661	0.25	True
13346	ICAM3	True	True	False	46.3647480931203	0.25	True
13347	TYK2	True	True	False	10.4083515769742	0.25	True
13348	CDC37	True	True	False	49.5253585830008	0.25	True
13349	PDE4A	False	False	False	7.90573316527422	0.25	True
13350	KEAP1	False	False	False	6.2349881529926	0.25	True
13351	S1PR5	True	False	True	7.65682664410319	0.25	True
13352	ATG4D	False	False	False	9.32892450180943	0.25	True
13353	KRI1	False	False	False	9.30334269167809	0.25	True
13354	CDKN2D	False	False	False	52.6149426294149	0.25	True
13355	SLC44A2	False	False	False	9.89550578320572	0.25	True
13356	ILF3-DT	False	False	False	23.8163767099629	0.25	True
13357	ILF3	False	False	False	60.8095259705702	0.25	True
13358	QTRT1	False	False	False	9.27219666011652	0.25	True
13359	DNM2	False	False	False	20.3817866313237	0.25	True
13360	TMED1	False	False	False	8.89669126775709	0.25	True
13361	C19orf38	False	False	False	15.1661833614877	0.25	True
13362	CARM1	False	False	False	9.28020968120445	0.25	True
13363	YIPF2	False	False	False	9.12430211258025	0.25	True
13364	TIMM29	False	False	False	9.27848111366507	0.25	True
13365	SMARCA4	False	False	False	22.2887592521401	0.25	True
13366	LDLR	True	True	True	9.86700331293093	0.25	True
13367	SPC24	False	False	False	4.81166358759108	0.25	True
13368	KANK2	False	False	False	3.53511204663319	0.25	True
13369	DOCK6	False	False	False	0.418741959288479	0.25	True
13370	AC011472.2	False	False	False	2.89156330528225	0.25	True
13371	RAB3D	False	False	False	7.76486833032745	0.25	True
13372	AC011472.3	False	False	False	0.469394193930548	0.25	True
13373	TMEM205	False	False	False	22.1932114333657	0.25	True
13374	CCDC159	False	False	False	7.5598564359418	0.25	True
13375	PLPPR2	False	False	False	3.1332418931985	0.25	True
13376	SWSAP1	False	False	False	2.95449368600613	0.25	True
13377	EPOR	True	False	True	7.3374805174114	0.25	True
13378	CCDC151	False	False	False	0.710233395923495	0.25	True
13379	PRKCSH	False	False	False	27.5277085572815	0.25	True
13380	ZNF653	False	False	False	0.617236233853303	0.25	True
13381	ECSIT	False	False	False	9.58458697783589	0.25	True
13382	ELOF1	False	False	False	17.6836117659255	0.25	True
13383	ZNF627	False	False	False	2.04431871771261	0.25	True
13384	ACP5	False	False	False	4.54540274447155	0.25	True
13385	ZNF823	False	False	False	0.636603559166087	0.25	True
13386	ZNF441	False	False	False	2.11670715886657	0.25	True
13387	ZNF491	False	False	False	0.326312695305917	0.25	True
13388	ZNF440	False	False	False	2.97847777116393	0.25	True
13389	ZNF439	False	False	False	6.17713905281517	0.25	True
13390	ZNF69	False	False	False	1.59707788497857	0.25	True
13391	ZNF700	False	False	False	3.96953680353141	0.25	True
13392	ZNF763	False	False	False	0.865029012315843	0.25	True
13393	ZNF433-AS1	False	False	False	15.5654604339255	0.25	True
13394	ZNF433	False	False	False	1.26781268507494	0.25	True
13395	ZNF844	False	False	False	5.23751397582998	0.25	True
13396	ZNF20	False	False	False	0.743595250993837	0.25	True
13397	ZNF625	False	False	False	0.83953311521692	0.25	True
13398	ZNF136	False	False	False	11.5277982892024	0.25	True
13399	ZNF44	False	False	False	8.89947502769511	0.25	True
13400	ZNF563	False	False	False	0.627756280233266	0.25	True
13401	ZNF442	False	False	False	0.382174923490034	0.25	True
13402	ZNF799	False	False	False	0.964458828203438	0.25	True
13403	ZNF443	False	False	False	0.638113230783249	0.25	True
13404	ZNF709	False	False	False	1.89092902605841	0.25	True
13405	ZNF564	False	False	False	4.87914525773304	0.25	True
13406	ZNF490	False	False	False	3.00309823389873	0.25	True
13407	ZNF791	False	False	False	28.8224159531173	0.25	True
13408	MAN2B1	False	False	False	27.7319146394092	0.25	True
13409	WDR83	False	False	False	6.02988110239341	0.25	True
