	gene_symbol	gene_symbol.1	is_in_LR_database	isLigand	isReceptor	sum_pseudobulkCellType_expr	sum_pseudobulkCellType_expr_threshold	sum_pseudobulkCellType_expr_filter	highly_variable	means	dispersions	dispersions_norm
10735	AC018362.1	AC018362.1	False	False	False	1.54853259427248	0.25	True	False	0.011844481553677802	-5.6146621836438255	-1.165217
10736	LRRC57	LRRC57	False	False	False	12.3215342241412	0.25	True	False	0.058257954282526864	-3.852998866633749	-0.40223682
10737	HAUS2	HAUS2	False	False	False	16.5865164469517	0.25	True	False	0.05584354059644657	-3.311184224299374	0.27068368
10738	STARD9	STARD9	False	False	False	1.94519191118699	0.25	True	False	0.013190425123050832	-3.8420216098798896	0.4334544
10739	CDAN1	CDAN1	False	False	False	2.38861534856435	0.25	True	False	0.014456430325016386	-4.2846195936561795	0.03429353
10740	TTBK2	TTBK2	False	False	False	7.07295717821219	0.25	True	False	0.05944740614742485	-4.137555727949974	-0.75564945
10741	UBR1	UBR1	False	False	False	13.3059452144215	0.25	True	True	0.051889758274329456	-3.6227422171830557	0.6312134
10742	TMEM62	TMEM62	False	False	False	4.56592729735977	0.25	True	False	0.01879806702202902	-4.943536464251867	-0.55995643
10743	CCNDBP1	CCNDBP1	False	False	False	34.1616257824204	0.25	True	False	0.21302180015347846	-3.811245683214547	-1.2513412
10744	EPB42	EPB42	False	False	False	7.30215766001227	0.25	True	True	0.017381691404762627	-0.8384900504333792	3.1422157
10745	TGM5	TGM5	False	False	False	0.38557506046186	0.25	True	False	0.001389123660829396	-4.925883542111375	-0.544036
10746	LCMT2	LCMT2	False	False	False	0.863368948651927	0.25	True	False	0.003700350234828101	-5.197022256351023	-0.7885648
10747	ADAL	ADAL	False	False	False	4.78822386767969	0.25	True	True	0.019287985067799558	-3.6645689480792982	0.5934917
10748	ZSCAN29	ZSCAN29	False	False	False	2.62462804324531	0.25	True	False	0.02329830272125782	-5.155905166864303	-0.751483
10749	TUBGCP4	TUBGCP4	False	False	False	6.97750933384004	0.25	True	False	0.029455257698041973	-3.83527032937334	0.4395431
10750	TP53BP1	TP53BP1	False	False	False	10.827890797673	0.25	True	True	0.04238331384270701	-2.693695563830595	1.4690824
10751	MAP1A	MAP1A	False	False	False	3.79732259959105	0.25	True	False	0.006619724171440717	-1.225898126196637	2.7928283
10752	PPIP5K1	PPIP5K1	False	False	False	1.12465776816396	0.25	True	False	0.006278592670987478	-5.278972689565069	-0.86247253
10753	CATSPER2	CATSPER2	False	False	False	2.82068043129271	0.25	True	False	0.024722689216352872	-4.957844367468747	-0.5728601
10754	AC011330.2	AC011330.2	False	False	False	0.468550289503677	0.25	True	False	0.002384389574961489	-5.597080073108023	-1.1493604
10755	PDIA3	PDIA3	False	False	False	94.915144329037	0.25	True	False	0.41621113087934947	-2.6792525810929435	-0.30500683
10756	ELL3	ELL3	False	False	False	0.422672798627083	0.25	True	False	0.0019723117924405733	-3.993778949728874	0.29659072
10757	SERF2	SERF2	False	False	False	231.079405362081	0.25	True	False	0.7672866697906778	-3.689076135002628	-0.76075137
10758	HYPK	HYPK	False	False	False	3.87302287741224	0.25	True	False	0.017988325683966837	-4.740868870556679	-0.37717888
10759	MFAP1	MFAP1	False	False	False	10.8113828409685	0.25	True	True	0.03470970644151105	-3.3466608352772975	0.88019985
10760	WDR76	WDR76	False	False	False	7.65245870457324	0.25	True	True	0.02256886798147536	-2.2784233439229613	1.8435992
10761	CASC4	CASC4	False	False	False	18.195454338512	0.25	True	False	0.13192008630923913	-3.447393258190078	-0.43044525
10762	CTDSPL2	CTDSPL2	False	False	False	21.7611224913228	0.25	True	True	0.0825277102423313	-3.005948515540304	0.64977896
10763	EIF3J-DT	EIF3J-DT	False	False	False	5.7162092977828	0.25	True	False	0.03517540690073377	-5.002392702960682	-0.61303645
10764	EIF3J	EIF3J	False	False	False	37.16084734967	0.25	True	False	0.1942828343133588	-2.9606836084803576	-0.14589266
10765	AC009996.1	AC009996.1	False	False	False	1.71415282047747	0.25	True	False	0.005244978496659611	-4.222194485522319	0.09059216
10766	SPG11	SPG11	False	False	False	14.8014312823017	0.25	True	False	0.11580136395171747	-4.400430769229308	-1.6031498
10767	PATL2	PATL2	False	False	False	6.35278776537839	0.25	True	True	0.055620639993468904	-3.001612178601634	0.65516454
10768	B2M	B2M	False	False	False	406.634545306863	0.25	True	False	0.980447662587764	-4.308641672412828	-0.46832258
10769	TRIM69	TRIM69	False	False	False	3.9933335531161	0.25	True	False	0.05780465765389553	-3.5939871376557817	-0.0805506
10770	SORD	SORD	False	False	False	6.30395514440111	0.25	True	True	0.02554875341158067	-3.0518268283415217	1.1460985
10771	DUOX1	DUOX1	False	False	False	0.78716634842977	0.25	True	False	0.005528044974194027	-5.381355772147288	-0.95480764
10772	AC051619.6	AC051619.6	False	False	False	0.257639903608216	0.25	True	False	0.001769160844564416	-6.200627882900314	-1.6936754
10773	SHF	SHF	False	False	False	1.41686293257244	0.25	True	False	0.002329374080155574	-4.222705032282318	0.09013172
10774	AC051619.5	AC051619.5	False	False	False	0.267488597201444	0.25	True	False	0.002320175851313574	-6.127247836299183	-1.627497
10775	GATM	GATM	False	False	False	1.76752740821771	0.25	True	False	0.008710887770194782	-3.7210844943499337	0.5425226
10776	AC025580.3	AC025580.3	False	False	False	0.325968939183398	0.25	True	False	0.0005906908036336442	-4.3161875820281885	0.005823663
10777	SPATA5L1	SPATA5L1	False	False	False	3.57962189500667	0.25	True	False	0.011546447183566327	-5.0151667109861435	-0.6245568
10778	C15orf48	C15orf48	False	False	False	5.88059199215652	0.25	True	True	0.02044972233839705	-2.4692180838310045	1.6715293
10779	SLC30A4	SLC30A4	False	False	False	1.06883774448488	0.25	True	False	0.008047830832922459	-4.523172405449271	-0.18084742
10780	AC090527.3	AC090527.3	False	False	False	0.334645450908896	0.25	True	False	0.006039592529145198	-5.397265066478232	-0.96915555
10781	BLOC1S6	BLOC1S6	False	False	False	38.1446161142997	0.25	True	False	0.1678198533472316	-3.289818362490197	-0.57365865
10782	SQOR	SQOR	False	False	False	13.815371261965	0.25	True	True	0.15100943578070214	-2.2434735470817313	1.0509677
10783	AC068722.2	AC068722.2	False	False	False	0.275569025319264	0.25	True	False	0.00461713562858386	-5.655375617984156	-1.2019348
10784	MYEF2	MYEF2	False	False	False	5.64693305247122	0.25	True	True	0.020289617499506626	-2.8321795008940547	1.3441894
10785	AC023355.1	AC023355.1	False	False	False	0.646605163627456	0.25	True	False	0.0030667935917523966	-5.553082180414926	-1.1096805
10786	DUT	DUT	False	False	False	61.3541133355728	0.25	True	False	0.23043568268150863	-2.611097076140403	-0.041357182
10787	FBN1	FBN1	False	False	False	1.01119250688239	0.25	True	False	0.0009711588116810148	-3.5044410926169265	0.73790437
10788	CEP152	CEP152	False	False	False	10.0950118267365	0.25	True	True	0.029483046426858867	-2.2746596713801863	1.8469936
10789	EID1	EID1	False	False	False	82.9999909079711	0.25	True	False	0.3607236783316465	-3.2302320394396764	-1.0282017
10790	SECISBP2L	SECISBP2L	False	False	False	20.7819365809475	0.25	True	False	0.08578388338048423	-4.175503288044194	-0.8027794
10791	COPS2	COPS2	False	False	False	39.6964247982862	0.25	True	False	0.2145757011892767	-2.4696387689650434	0.49230272
10792	GALK2	GALK2	False	False	False	4.57852946962431	0.25	True	False	0.06060050263449414	-4.321299798919804	-0.98385507
10793	FAM227B	FAM227B	False	False	False	1.30335157049219	0.25	True	False	0.008957249238819655	-5.298879774792961	-0.88042593
10794	AC022306.2	AC022306.2	False	False	False	0.394940756867048	0.25	True	False	0.002456095348625032	-5.960990756581493	-1.4775565
10795	DTWD1	DTWD1	False	False	False	11.2707280408687	0.25	True	False	0.07684624518723027	-3.8375134320008564	-0.38300428
10796	ATP8B4	ATP8B4	False	False	False	15.5110564938439	0.25	True	True	0.058784335140937595	-2.366373482255714	1.4441154
10797	AC025040.1	AC025040.1	False	False	False	0.397559409295599	0.25	True	False	9.679515320741558e-05	-2.214036081431735	1.9016675
10798	SLC27A2	SLC27A2	False	False	False	2.12697124562002	0.25	True	False	0.005743383959205996	-3.766128038973258	0.50189966
10799	HDC	HDC	False	False	False	0.399223388066077	0.25	True	False	0.0012851308837789266	-5.212182169265002	-0.8022369
10800	GABPB1	GABPB1	False	False	False	13.7695668367652	0.25	True	False	0.062040280885962515	-3.907558409963172	-0.46999842
10801	GABPB1-IT1	GABPB1-IT1	False	False	False	36.3140529409566	0.25	True	False	0.1987255345747649	-2.849254676096906	-0.001072025
10802	GABPB1-AS1	GABPB1-AS1	False	False	False	46.6840594630016	0.25	True	False	0.23517483933231453	-2.3949337816260456	0.22463548
10803	AC022087.1	AC022087.1	False	False	False	0.935667576904024	0.25	True	False	0.0070538145339344065	-4.976635246630305	-0.58980685
10804	USP8	USP8	False	False	False	36.6267181242641	0.25	True	False	0.16763761675923228	-3.7580510255714397	-1.1822058
10805	TRPM7	TRPM7	False	False	False	19.9649441344447	0.25	True	False	0.09057709343500692	-3.6686685225298334	-0.17330305
10806	SPPL2A	SPPL2A	False	False	False	26.4170911142083	0.25	True	False	0.12045292739372816	-4.231238778748908	-1.3949605
10807	AP4E1	AP4E1	False	False	False	4.60984789185456	0.25	True	False	0.024248143692016375	-4.822008092012962	-0.450355
10808	DMXL2	DMXL2	False	False	False	19.3843406997028	0.25	True	True	0.19148559707410567	-1.481469105944371	1.7765955
10809	LYSMD2	LYSMD2	False	False	False	14.7412861151053	0.25	True	False	0.09602685220857025	-3.3395803284626275	0.23541641
10810	TMOD2	TMOD2	False	False	False	3.14449639667159	0.25	True	False	0.022813448722187143	-5.179528973223061	-0.77278835
10811	TMOD3	TMOD3	False	False	False	31.6231213561961	0.25	True	False	0.20908177604499886	-3.3905207290183004	-0.70453835
10812	AC090971.1	AC090971.1	False	False	False	0.271387672593734	0.25	True	False	0.0004320377423784684	-4.588640928673991	-0.23989078
10813	LEO1	LEO1	False	False	False	9.33082464034126	0.25	True	True	0.04299307456289926	-3.696714554271122	0.56450087
10814	MAPK6	MAPK6	False	False	False	22.9049508421347	0.25	True	True	0.13431410065350974	-2.4178412901954487	0.8364097
10815	AC023906.5	AC023906.5	False	False	False	0.396575346550885	0.25	True	False	0.00261132725881649	-4.696882129191646	-0.33750907
10816	GNB5	GNB5	False	False	False	9.62341352894405	0.25	True	True	0.038032087478027596	-3.091879646383923	1.1099765
10817	AC023906.3	AC023906.3	False	False	False	0.251319824771292	0.25	True	False	0.0022934690985809366	-6.378524164938335	-1.8541126
10818	CERNA1	CERNA1	False	False	False	1.56766322829962	0.25	True	False	0.009401291387472482	-4.9251175342286535	-0.54334515
10819	MYO5C	MYO5C	False	False	False	1.61166273205778	0.25	True	False	0.0014833967818791633	-2.8652455574268325	1.3143685
10820	MYO5A	MYO5A	False	False	False	15.9538774658646	0.25	True	False	0.07159825744175788	-3.768825842754723	-0.297696
10821	ARPP19	ARPP19	False	False	False	33.7103599244215	0.25	True	False	0.14892956676720062	-3.509741337013843	-0.50716406
10822	FAM214A	FAM214A	False	False	False	17.9166605488326	0.25	True	True	0.07360612518808005	-2.8723627862302057	0.81568915
10823	AC009754.1	AC009754.1	False	False	False	0.537824198448098	0.25	True	False	0.0031258977071793787	-4.669749303360613	-0.31303906
10824	AC011912.1	AC011912.1	False	False	False	0.702540871359049	0.25	True	False	0.0024115664838146047	-5.7309483141408935	-1.2700907
10825	RSL24D1	RSL24D1	False	False	False	94.2757249202777	0.25	True	False	0.3647134216037413	-3.325426407238148	-1.1370142
10826	RAB27A	RAB27A	False	False	False	20.3551431919507	0.25	True	False	0.15940832407879152	-2.9056228692721326	0.23619859
10827	AC018926.2	AC018926.2	False	False	False	3.40159999553755	0.25	True	True	0.015069662467826353	-3.6892313855112038	0.5712496
10828	PIGBOS1	PIGBOS1	False	False	False	13.734085147161	0.25	True	False	0.08252996166505551	-4.733385920885484	-1.4956559
10829	PIGB	PIGB	False	False	False	3.60929599303286	0.25	True	False	0.018613634116523815	-5.564693034735811	-1.1201519
10830	CCPG1	CCPG1	False	False	False	21.8628822665975	0.25	True	False	0.18931525866608276	-2.532045878779208	0.41119418
10831	C15orf65	C15orf65	False	False	False	0.628501448782163	0.25	True	False	0.006576373203566153	-4.9987767515233115	-0.60977536
10832	DNAAF4	DNAAF4	False	False	False	1.46112081960827	0.25	True	False	0.00047284726731018693	-1.9111705356161452	2.1748095
10833	NEDD4	NEDD4	False	False	False	4.02512395980017	0.25	True	False	0.010857028927523148	-2.906400005501425	1.2772529
10834	RFX7	RFX7	False	False	False	6.40071164741915	0.25	True	False	0.037808881507167214	-3.913192775723065	0.36926806
10835	TEX9	TEX9	False	False	False	2.39138437951538	0.25	True	False	0.004096294903860378	-3.1776642872541823	1.0326109
10836	MNS1	MNS1	False	False	False	4.00647558839614	0.25	True	False	0.00838157365872614	-2.5030286899693337	1.6410369
10837	ZNF280D	ZNF280D	False	False	False	18.5983319611255	0.25	True	False	0.1019790490388889	-3.7072719823853295	-0.2212476
10838	AC090517.2	AC090517.2	False	False	False	1.210464492071	0.25	True	False	0.005542463898678627	-5.525142342075012	-1.0844828
10839	AC090517.5	AC090517.5	False	False	False	1.09781621844087	0.25	True	False	0.004801215035006741	-5.2120378301033385	-0.80210674
10840	TCF12	TCF12	False	False	False	12.7614296171421	0.25	True	False	0.06761916907190595	-3.6936638085315754	-0.20434658
10841	LINC00926	LINC00926	False	False	False	13.468351659326	0.25	True	True	0.07922572246769154	-0.7778207813703466	3.417059
10842	MYZAP	MYZAP	False	False	False	0.499844108684745	0.25	True	False	0.0021896294494669773	-4.640032791969962	-0.28623897
10843	GCOM1	GCOM1	False	False	False	0.39350486266301	0.25	True	False	-0.0002508396439073831		0.0
10844	POLR2M	POLR2M	False	False	False	10.6512912025645	0.25	True	False	0.05210985958094644	-4.2841272916447135	0.034737516
10845	ALDH1A2	ALDH1A2	False	False	False	0.402482010636332	0.25	True	False	0.0009339209584176355	-5.328431681587778	-0.90707755
10846	AQP9	AQP9	False	False	False	3.47995489383971	0.25	True	True	0.11121607833619362	-1.7255624774991636	1.6882529
10847	LIPC	LIPC	False	False	False	0.307667301860161	0.25	True	False	0.0026487643042437683	-5.931922551507776	-1.4513412
10848	ADAM10	ADAM10	False	False	False	28.2508389036996	0.25	True	False	0.20711580333767798	-3.1505645084888347	-0.39267483
10849	MINDY2	MINDY2	False	False	False	9.92502025047688	0.25	True	False	0.06529810092506634	-4.18522744387707	-0.8148565
10850	RNF111	RNF111	False	False	False	9.55615316252825	0.25	True	False	0.04651754687876557	-4.474643714959035	-0.13708138
10851	SLTM	SLTM	False	False	False	61.8540589378383	0.25	True	False	0.29459078591231325	-3.3016195427061277	-0.9874111
10852	CCNB2	CCNB2	False	False	False	10.9244467006352	0.25	True	True	0.018977094942147093	-1.0103528441781597	2.9872198
10853	MYO1E	MYO1E	False	False	False	3.1944858994207	0.25	True	True	0.013288716936709409	-2.650353606986644	1.5081706
10854	FAM81A	FAM81A	False	False	False	0.756256209517555	0.25	True	False	0.003188559984089118	-4.693750642593086	-0.3346849
10855	GTF2A2	GTF2A2	False	False	False	44.7432494011102	0.25	True	False	0.20980918493126144	-3.303957164415452	-0.5920344
10856	BNIP2	BNIP2	False	False	False	52.7017922175728	0.25	True	False	0.23063629223547485	-3.0335250612402374	-0.5611621
10857	ANXA2	ANXA2	False	False	False	68.580771177231	0.25	True	True	0.4361076149445177	-1.2210586731663933	1.1514264
10858	ICE2	ICE2	False	False	False	13.3291862618517	0.25	True	False	0.07105958739471369	-3.5349410679688713	-0.0072168335
10859	RORA-AS1	RORA-AS1	False	False	False	0.851195583025823	0.25	True	False	0.009124698226223162	-5.244883675572872	-0.83172905
10860	RORA	RORA	False	False	False	22.3885320302305	0.25	True	True	0.13789524687670582	-1.3205135947960733	2.1866622
10861	VPS13C	VPS13C	False	False	False	51.336936965456	0.25	True	False	0.262339745404374	-3.0479925417669107	-0.5789646
10862	TLN2	TLN2	False	False	False	1.93775928754705	0.25	True	False	0.006994062390915019	-2.7699763488589233	1.4002879
10863	TPM1	TPM1	False	False	False	19.7904558244217	0.25	True	True	0.1156803186855892	-2.3372203081016263	0.9356131
10864	LACTB	LACTB	False	False	False	23.4944807315563	0.25	True	True	0.15473971418575652	-2.152559846652216	1.1628362
10865	RPS27L	RPS27L	False	False	False	66.654126009742	0.25	True	False	0.45395791859218854	-2.124133865251011	0.18425222
10866	RAB8B	RAB8B	False	False	False	37.3154951483999	0.25	True	False	0.15281668445966776	-3.7150125781639525	-0.7597486
10867	APH1B	APH1B	False	False	False	7.38952207954161	0.25	True	False	0.05870288981780035	-3.6528897957984148	-0.15370625
10868	AC007950.2	AC007950.2	False	False	False	0.436780159915698	0.25	True	False	0.01117515912754365	-4.127479437016374	0.17601176
10869	USP3	USP3	False	False	False	49.7989364719749	0.25	True	False	0.28034155100200614	-2.1893640366771834	0.44730106
10870	USP3-AS1	USP3-AS1	False	False	False	2.08260879822782	0.25	True	False	0.008989345640204807	-4.314825998909915	0.007051619
10871	FBXL22	FBXL22	False	False	False	1.58683518632629	0.25	True	False	0.010182971313712881	-4.647579117844769	-0.29304472
10872	HERC1	HERC1	False	False	False	30.3749183928478	0.25	True	False	0.13086689179134847	-3.100514126372395	-0.0036134385
10873	DAPK2	DAPK2	False	False	False	1.06848114914322	0.25	True	False	0.0027354382897717645	-2.936463351987981	1.2501401
10874	CIAO2A	CIAO2A	False	False	False	21.094810291606	0.25	True	False	0.15242100108879822	-3.0637174479453737	0.041664563
10875	SNX1	SNX1	False	False	False	15.0880492517941	0.25	True	False	0.09170802440322051	-3.8011722771160987	-0.33786947
10876	SNX22	SNX22	False	False	False	4.01811600376995	0.25	True	True	0.028296274696076908	-2.0615879335125213	2.039154
10877	PPIB	PPIB	False	False	False	123.352767649097	0.25	True	False	0.5179917093497547	-2.6143419910613943	-0.1548782
10878	CSNK1G1	CSNK1G1	False	False	False	7.9189632402623	0.25	True	False	0.06337542557465559	-3.98549536415746	-0.5667942
10879	PCLAF	PCLAF	False	False	False	35.7859476786221	0.25	True	True	0.0435167968351861	-0.6856202154052632	3.2800827
10880	TRIP4	TRIP4	False	False	False	5.85463021117895	0.25	True	False	0.03306476940542071	-4.17350549462364	0.13450275
10881	ZNF609	ZNF609	False	False	False	8.74431567117167	0.25	True	False	0.05640106950244328	-4.149162007265859	-0.7700642
10882	OAZ2	OAZ2	False	False	False	13.9304215915345	0.25	True	False	0.08274565332963076	-4.016704647168282	-0.60555536
10883	AC100830.1	AC100830.1	False	False	False	0.443052887679997	0.25	True	False	0.0007667705599020474	-2.992823962335955	1.1993108
10884	RBPMS2	RBPMS2	False	False	False	1.05432355929987	0.25	True	False	0.005070733356448389	-3.194134348693276	1.0177572
10885	PIF1	PIF1	False	False	False	2.26537119208199	0.25	True	False	0.012002728397670264	-2.7565374973914456	1.4124078
10886	PLEKHO2	PLEKHO2	False	False	False	8.88112221702409	0.25	True	True	0.0649111963505155	-2.8769014889828846	0.81005216
10887	AC069368.2	AC069368.2	False	False	False	0.297052318587247	0.25	True	False	0.0024929815728737923	-6.332620808431205	-1.8127143
10888	ANKDD1A	ANKDD1A	False	False	False	5.49014042041007	0.25	True	False	0.01716800877980613	-4.153927755927138	0.15215911
10889	AC103691.1	AC103691.1	False	False	False	2.96423841027156	0.25	True	False	0.01693823418260604	-5.291484071565917	-0.87375605
10890	SPG21	SPG21	False	False	False	21.7776902654962	0.25	True	False	0.11102440632689939	-3.1993792425080727	-0.12526612
10891	MTFMT	MTFMT	False	False	False	4.26046412701517	0.25	True	False	0.02445716797091745	-4.959885915633474	-0.5747013
10892	UBAP1L	UBAP1L	False	False	False	1.17883683872724	0.25	True	False	0.0024916153229424384	-4.358280508480626	-0.032138214
10893	PDCD7	PDCD7	False	False	False	20.2827415819336	0.25	True	False	0.10475875907310277	-3.9546747084491303	-0.5285157
10894	CLPX	CLPX	False	False	False	14.1748770656782	0.25	True	False	0.055514818584799994	-4.157025476809068	-0.7798304
10895	PARP16	PARP16	False	False	False	2.40109160023399	0.25	True	False	0.01454036740494512	-5.449992944758122	-1.0167086
10896	DPP8	DPP8	False	False	False	17.2140618818822	0.25	True	False	0.07971236901096682	-4.431982020796264	-1.1213197
10897	HACD3	HACD3	False	False	False	15.2505643933687	0.25	True	True	0.06149321620907722	-2.7370650039375786	0.98372567
10898	INTS14	INTS14	False	False	False	4.36827394152235	0.25	True	False	0.019619458777313293	-4.743477183987809	-0.3795312
10899	SLC24A1	SLC24A1	False	False	False	1.16808648123257	0.25	True	False	0.012879486107579002	-5.447034301982981	-1.0140404
10900	DENND4A	DENND4A	False	False	False	25.4256480049128	0.25	True	False	0.1008273921736608	-3.254339957619236	0.34128284
10901	RAB11A	RAB11A	False	False	False	29.3452140132126	0.25	True	False	0.19251301447099697	-3.2445348012757944	-0.514805
10902	AC011939.2	AC011939.2	False	False	False	7.59381973518514	0.25	True	False	0.028566656028796916	-3.940943149585472	0.34424114
10903	DIS3L	DIS3L	False	False	False	8.28325106221203	0.25	True	False	0.03465143075841344	-4.177638720408253	0.13077517
10904	TIPIN	TIPIN	False	False	False	5.54333230150998	0.25	True	False	0.02801989389913297	-4.068736137253519	0.22898991
10905	MAP2K1	MAP2K1	False	False	False	14.3864516110196	0.25	True	False	0.11230907823290244	-2.7980978748809475	0.36850718
10906	AC116913.1	AC116913.1	False	False	False	0.555397396107392	0.25	True	False	0.00296008364701803	-5.592969253899462	-1.1456531
10907	SNAPC5	SNAPC5	False	False	False	7.94554338794608	0.25	True	False	0.06824568965358269	-4.604454549526578	-1.3355263
10908	RPL4	RPL4	False	False	False	211.485313561186	0.25	True	False	0.629921232476131	-3.3576791876555876	-0.8162187
10909	ZWILCH	ZWILCH	False	False	False	4.49209094064212	0.25	True	True	0.01620800588011597	-3.176968420236356	1.0332384
10910	LCTL	LCTL	False	False	False	0.301462198767387	0.25	True	False	0.003638173911146637	-6.464035999396492	-1.9312323
10911	SMAD6	SMAD6	False	False	False	0.436381441345575	0.25	True	False	0.011236611201327384	-4.6518072144835045	-0.29685783
10912	AC087482.1	AC087482.1	False	False	False	0.651626069232431	0.25	True	False	0.013250626857224867	-4.6690388772691245	-0.31239837
10913	SMAD3	SMAD3	False	False	False	14.1795677156696	0.25	True	False	0.08352135291475886	-4.685681180645061	-1.4364078
10914	AAGAB	AAGAB	False	False	False	8.15933019483864	0.25	True	False	0.048165131767765684	-4.308438413104708	0.012812319
10915	IQCH-AS1	IQCH-AS1	False	False	False	2.57454129888272	0.25	True	False	0.01608976356512784	-5.020523070329445	-0.6293875
10916	C15orf61	C15orf61	False	False	False	14.3979378359294	0.25	True	False	0.11435630293976443	-2.8381493653499246	0.31922418
10917	AC016355.1	AC016355.1	False	False	False	0.374767724304586	0.25	True	False	0.0016167056394907923	-5.553598368874545	-1.1101462
10918	MAP2K5	MAP2K5	False	False	False	2.99765231682542	0.25	True	False	0.02204666780786705	-5.963008593750482	-1.4793763
10919	PIAS1	PIAS1	False	False	False	28.5571922928729	0.25	True	False	0.15879039479522736	-4.110584584099559	-1.2464966
10920	CALML4	CALML4	False	False	False	2.98439379153636	0.25	True	True	0.05969228906728713	-2.342989116193035	1.4731582
10921	CLN6	CLN6	False	False	False	7.95824932908932	0.25	True	True	0.02910418104224758	-3.4117611635869345	0.82148856
10922	FEM1B	FEM1B	False	False	False	14.6587983383225	0.25	True	False	0.07346950622474989	-4.121919601540124	-0.7362298
10923	ANP32A	ANP32A	False	False	False	60.7532831193232	0.25	True	False	0.2859620566662717	-3.2319583167384986	-0.8975542
10924	SPESP1	SPESP1	False	False	False	0.572213317043926	0.25	True	False	0.002913468702534834	-5.613558058463083	-1.1642213
10925	GLCE	GLCE	False	False	False	4.16166647095971	0.25	True	False	0.02980283085534838	-4.133947212063617	0.17017874
10926	KIF23	KIF23	False	False	False	6.00298637453273	0.25	True	True	0.024698915718648313	-1.958206863242475	2.1323893
10927	RPLP1	RPLP1	False	False	False	453.301343273848	0.25	True	False	0.9490384267603318	-4.649899307838112	-1.1874456
10928	DRAIC	DRAIC	False	False	False	0.355976161423177	0.25	True	False	0.0037285595464811943	-5.22095459996224	-0.8101484
10929	TLE3	TLE3	False	False	False	32.0120368699764	0.25	True	False	0.12949968215033494	-2.919656565017344	0.21893026
10930	UACA	UACA	False	False	False	2.17432266678311	0.25	True	True	0.013477665334764652	-3.746161000820489	0.5199071
10931	LARP6	LARP6	False	False	False	0.261479722898771	0.25	True	False	0.001823703175764498	-4.999430603128787	-0.61036503
10932	MYO9A	MYO9A	False	False	False	9.61248076299497	0.25	True	False	0.06225848246063064	-4.063515887817035	-0.6636938
10933	SENP8	SENP8	False	False	False	0.288721559985651	0.25	True	False	0.0020959546857807435	-5.964267275014712	-1.4805114
10934	PKM	PKM	False	False	False	61.6355239364328	0.25	True	True	0.2945315054366916	-2.035655020059722	0.64557225
10935	PARP6	PARP6	False	False	False	6.66430198349968	0.25	True	False	0.043990575060611006	-3.915398417276895	0.36727887
10936	CELF6	CELF6	False	False	False	1.12587989739413	0.25	True	False	0.004794154481118381	-5.4567816675120095	-1.0228311
10937	HEXA	HEXA	False	False	False	25.233142094414	0.25	True	False	0.1228211943733796	-3.2441381509661036	-0.18034159
10938	HEXA-AS1	HEXA-AS1	False	False	False	0.34037247265914	0.25	True	False	0.0033216346980499993	-6.115579238853205	-1.6169735
10939	TMEM202-AS1	TMEM202-AS1	False	False	False	1.45315801305407	0.25	True	False	0.012281447678244264	-4.745657850555629	-0.38149786
10940	ARIH1	ARIH1	False	False	False	27.1865185125107	0.25	True	False	0.1062040079762149	-3.732640872113996	-0.25275514
10941	BBS4	BBS4	False	False	False	2.78899441733286	0.25	True	False	0.016204645777040227	-4.8738404589423245	-0.49710047
10942	ADPGK	ADPGK	False	False	False	32.5836763863736	0.25	True	False	0.1448676709096922	-2.930561077139749	0.20551234
10943	ADPGK-AS1	ADPGK-AS1	False	False	False	1.12890171284035	0.25	True	False	0.010297137044015492	-3.770204952355124	0.4982229
10944	NEO1	NEO1	False	False	False	1.37305106336428	0.25	True	False	0.006701807121802152	-4.893151397300109	-0.51451623
10945	NPTN	NPTN	False	False	False	13.0056416261368	0.25	True	True	0.10706951869157413	-2.6628124626833136	1.0759455
10946	NPTN-IT1	NPTN-IT1	False	False	False	1.16151310948767	0.25	True	False	0.004668875621821084	-4.938925207294373	-0.55579776
10947	CD276	CD276	False	False	False	0.313404106023446	0.25	True	False	0.009864948567385772	-4.190275858138717	0.119378254
10948	LOXL1-AS1	LOXL1-AS1	False	False	False	0.721901840501549	0.25	True	False	0.003424909737916655	-4.120548253054546	0.1822627
10949	LOXL1	LOXL1	False	False	False	0.392941388762519	0.25	True	False	0.005166266698672096	-5.838654372730098	-1.3672264
10950	STOML1	STOML1	False	False	False	1.5957211753437	0.25	True	False	0.010427607485641312	-5.325039249762609	-0.90401804
10951	PML	PML	False	False	False	11.2208022874098	0.25	True	False	0.09805790976970599	-3.2024538551272888	0.40572414
10952	SEMA7A	SEMA7A	False	False	False	3.11557505302476	0.25	True	False	0.0037415881729201393	-3.4910861375753455	0.7499486
10953	UBL7	UBL7	False	False	False	9.00781748823858	0.25	True	False	0.06287740688025187	-4.160008061507402	-0.7835347
10954	UBL7-AS1	UBL7-AS1	False	False	False	6.83848531471664	0.25	True	False	0.04062741402524999	-4.864479596629647	-0.4886583
10955	ARID3B	ARID3B	False	False	False	9.05654909465723	0.25	True	False	0.03301977148832469	-3.9099401893067176	0.37220144
10956	CLK3	CLK3	False	False	False	14.0454534076261	0.25	True	False	0.09097949666777602	-3.6488063095802685	-0.14863467
10957	AC100835.2	AC100835.2	False	False	False	4.58332630564206	0.25	True	True	0.01702572483528465	-1.1683127594885714	2.844762
