id_cp_interaction	interacting_pair	partner_a	partner_b	gene_a	gene_b	secreted	receptor_a	receptor_b	annotation_strategy	is_integrin	B|B	B|Ery	B|Gran	B|HSPC	B|Mono	B|NK	B|T	Ery|B	Ery|Ery	Ery|Gran	Ery|HSPC	Ery|Mono	Ery|NK	Ery|T	Gran|B	Gran|Ery	Gran|Gran	Gran|HSPC	Gran|Mono	Gran|NK	Gran|T	HSPC|B	HSPC|Ery	HSPC|Gran	HSPC|HSPC	HSPC|Mono	HSPC|NK	HSPC|T	Mono|B	Mono|Ery	Mono|Gran	Mono|HSPC	Mono|Mono	Mono|NK	Mono|T	NK|B	NK|Ery	NK|Gran	NK|HSPC	NK|Mono	NK|NK	NK|T	T|B	T|Ery	T|Gran	T|HSPC	T|Mono	T|NK	T|T
CPI-SS089C2DB35	IFNGR1_CD33	simple:P15260	simple:P20138	IFNGR1	CD33	False	False	False	user_curated	False	0.0	0.166	0.265	0.192	0.301	0.0	0.172	0.0	0.023	0.122	0.049	0.158	0.0	0.029	0.0	0.219	0.318	0.245	0.354	0.0	0.225	0.0	0.177	0.276	0.203	0.312	0.0	0.183	0.0	0.369	0.468	0.395	0.504	0.0	0.375	0.0	0.216	0.315	0.242	0.351	0.0	0.222	0.0	0.202	0.301	0.227	0.337	0.0	0.208
CPI-SS086EA378D	C1QA_CD33	simple:P02745	simple:P20138	C1QA	CD33	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.101	0.028	0.137	0.0	0.008	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004	0.103	0.03	0.139	0.0	0.01
CPI-SS06F4B6A7E	FAS_CASP8	simple:P25445	simple:Q14790	FAS	CASP8	False	False	False	user_curated	False	0.161	0.075	0.193	0.155	0.069	0.22	0.141	0.16	0.074	0.192	0.154	0.068	0.219	0.14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.143	0.057	0.175	0.137	0.051	0.202	0.123	0.169	0.082	0.2	0.162	0.076	0.227	0.148	0.21	0.123	0.241	0.203	0.117	0.268	0.189	0.226	0.139	0.257	0.219	0.133	0.284	0.205
CPI-SS0C0273A26	FADD_CASP8	simple:Q13158	simple:Q14790	FADD	CASP8	False	False	False	user_curated	False	0.138	0.052	0.17	0.132	0.046	0.197	0.118	0.144	0.057	0.175	0.137	0.051	0.202	0.123	0.187	0.101	0.219	0.181	0.095	0.246	0.167	0.143	0.056	0.174	0.136	0.05	0.201	0.122	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14	0.054	0.172	0.134	0.048	0.199	0.12
CPI-SS03E63FFB7	JAK2_LEPR	simple:O60674	simple:P48357	JAK2	LEPR	False	False	False	user_curated	False	0.0	0.103	0.0	0.032	0.0	0.0	0.034	0.0	0.139	0.0	0.069	0.0	0.0	0.07	0.0	0.264	0.0	0.193	0.0	0.0	0.195	0.0	0.122	0.0	0.051	0.0	0.0	0.053	0.0	0.121	0.0	0.05	0.0	0.0	0.052	0.0	0.138	0.0	0.067	0.0	0.0	0.069	0.0	0.097	0.0	0.026	0.0	0.0	0.028
CPI-SS0BBBF52FB	FCGRT_CD300E	simple:P55899	simple:Q496F6	FCGRT	CD300E	False	False	False	user_curated	False	0.0	0.095	0.24	0.089	0.616	0.0	0.096	0.0	0.141	0.286	0.135	0.662	0.0	0.142	0.0	0.575	0.721	0.569	1.097	0.0	0.576	0.0	0.03	0.176	0.024	0.552	0.0	0.031	0.0	0.555	0.701	0.549	1.077	0.0	0.556	0.0	0.062	0.208	0.056	0.584	0.0	0.063	0.0	0.022	0.168	0.016	0.544	0.0	0.023
CPI-SS095770C2E	LILRA1_CD300E	simple:O75019	simple:Q496F6	LILRA1	CD300E	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007	0.153	0.001	0.529	0.0	0.008	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008	0.154	0.002	0.53	0.0	0.009	0.0	0.11	0.256	0.104	0.632	0.0	0.111	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.156	0.004	0.532	0.0	0.011
CPI-SS0AC49C5F3	TNFRSF17_CD300E	simple:Q02223	simple:Q496F6	TNFRSF17	CD300E	False	False	False	user_curated	False	0.0	0.014	0.16	0.008	0.536	0.0	0.015	0.0	0.007	0.153	0.002	0.529	0.0	0.008	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS0D0A50722	FCGRT_SHISA4	simple:P55899	simple:Q96DD7	FCGRT	SHISA4	False	False	False	user_curated	False	0.0	0.089	0.0	0.088	0.0	0.0	0.09	0.0	0.135	0.0	0.135	0.0	0.0	0.136	0.0	0.57	0.0	0.569	0.0	0.0	0.571	0.0	0.025	0.0	0.024	0.0	0.0	0.025	0.0	0.55	0.0	0.549	0.0	0.0	0.551	0.0	0.057	0.0	0.056	0.0	0.0	0.057	0.0	0.017	0.0	0.016	0.0	0.0	0.017
CPI-SS0E06F7A23	FCGRT_IGFLR1	simple:P55899	simple:Q9H665	FCGRT	IGFLR1	False	False	False	user_curated	False	0.222	0.129	0.358	0.136	0.265	0.204	0.184	0.268	0.175	0.404	0.182	0.311	0.25	0.23	0.702	0.609	0.838	0.616	0.745	0.684	0.664	0.157	0.064	0.293	0.071	0.2	0.139	0.119	0.682	0.589	0.818	0.596	0.725	0.664	0.644	0.189	0.096	0.325	0.103	0.232	0.171	0.151	0.149	0.056	0.285	0.063	0.192	0.131	0.111
CPI-SS0EC7107BC	LILRA1_HLA-B	simple:O75019	simple:P01889	LILRA1	HLA-B	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.436	0.263	1.47	0.973	1.423	1.802	1.688	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.437	0.264	1.47	0.974	1.423	1.802	1.688	1.538	0.365	1.572	1.076	1.525	1.904	1.79	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.438	0.265	1.472	0.976	1.425	1.804	1.69
CPI-SS0C10E0CC7	CD8A_HLA-B	simple:P01732	simple:P01889	CD8A	HLA-B	False	False	False	user_curated	False	1.443	0.27	1.476	0.98	1.43	1.808	1.694	1.446	0.273	1.48	0.983	1.433	1.812	1.698	1.57	0.397	1.604	1.107	1.557	1.936	1.821	1.457	0.284	1.491	0.995	1.444	1.823	1.709	1.465	0.292	1.499	1.002	1.452	1.831	1.717	1.533	0.36	1.567	1.071	1.52	1.899	1.785	1.947	0.774	1.981	1.485	1.934	2.313	2.199
CPI-SS046A8E9FD	LILRA1_HLA-A	simple:O75019	simple:P04439	LILRA1	HLA-A	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.313	0.409	1.347	1.069	1.236	1.665	1.573	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.314	0.41	1.348	1.069	1.237	1.666	1.574	1.416	0.512	1.449	1.171	1.339	1.767	1.676	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.316	0.412	1.349	1.071	1.239	1.667	1.576
CPI-SS07B354092	CD3D_HLA-A	simple:P04234	simple:P04439	CD3D	HLA-A	False	False	False	user_curated	False	1.325	0.421	1.359	1.08	1.248	1.677	1.585	1.361	0.457	1.395	1.116	1.284	1.713	1.621	1.561	0.657	1.595	1.317	1.484	1.913	1.821	1.352	0.448	1.385	1.107	1.275	1.704	1.612	1.359	0.455	1.393	1.114	1.282	1.711	1.619	1.595	0.691	1.628	1.35	1.518	1.947	1.855	2.212	1.308	2.246	1.968	2.135	2.564	2.472
CPI-SS0020944AD	CD8A_HLA-A	simple:P01732	simple:P04439	CD8A	HLA-A	False	False	False	user_curated	False	1.32	0.416	1.354	1.075	1.243	1.672	1.58	1.323	0.419	1.357	1.079	1.246	1.675	1.583	1.447	0.543	1.481	1.203	1.37	1.799	1.707	1.334	0.43	1.368	1.09	1.257	1.686	1.594	1.342	0.438	1.376	1.098	1.265	1.694	1.602	1.41	0.506	1.444	1.166	1.333	1.762	1.67	1.825	0.921	1.858	1.58	1.748	2.176	2.085
CPI-SS0C4FA643F	HLA-E_KLRC2	simple:P13747	simple:P26717	HLA-E	KLRC2	False	False	False	user_curated	False	0.0	0.892	0.0	0.889	0.0	1.054	0.917	0.0	0.14	0.0	0.137	0.0	0.302	0.165	0.0	0.577	0.0	0.575	0.0	0.74	0.602	0.0	0.57	0.0	0.568	0.0	0.733	0.595	0.0	0.964	0.0	0.961	0.0	1.126	0.989	0.0	1.317	0.0	1.315	0.0	1.48	1.342	0.0	1.201	0.0	1.198	0.0	1.363	1.226
CPI-SS03339363E	HLA-E_KLRK1	simple:P13747	simple:P26718	HLA-E	KLRK1	False	False	False	user_curated	False	0.905	0.899	0.916	0.906	0.0	1.436	1.302	0.153	0.147	0.164	0.154	0.0	0.685	0.55	0.591	0.584	0.602	0.592	0.0	1.122	0.988	0.584	0.577	0.595	0.585	0.0	1.115	0.981	0.977	0.971	0.988	0.978	0.0	1.508	1.374	1.33	1.324	1.341	1.332	0.0	1.862	1.728	1.214	1.208	1.225	1.215	0.0	1.745	1.611
CPI-SS04588B8E9	HLA-E_KLRC3	simple:P13747	simple:Q07444	HLA-E	KLRC3	False	False	False	user_curated	False	0.0	0.893	0.0	0.892	0.0	0.948	0.919	0.0	0.141	0.0	0.14	0.0	0.196	0.167	0.0	0.578	0.0	0.578	0.0	0.633	0.605	0.0	0.571	0.0	0.571	0.0	0.626	0.598	0.0	0.965	0.0	0.964	0.0	1.019	0.991	0.0	1.318	0.0	1.318	0.0	1.373	1.345	0.0	1.202	0.0	1.201	0.0	1.256	1.228
CPI-SS0EAC2883C	SIGLEC7_LRP12	simple:Q9Y286	simple:Q9Y561	SIGLEC7	LRP12	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.01	0.0	0.056	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.009	0.009	0.0	0.054	0.0	0.0	0.0	0.045	0.045	0.0	0.09	0.0	0.0	0.0	0.027	0.027	0.0	0.072	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS080D80C91	ITGB5_VCL	simple:P18084	simple:P18206	ITGB5	VCL	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.027	0.028	0.285	0.072	0.052	0.092	0.082	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS02FC37D1B	ITGB5_LTBP3	simple:P18084	simple:Q9NS15	ITGB5	LTBP3	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.024	0.05	0.0	0.105	0.0	0.062	0.041	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS016EE0084	PDCD1_CD274	simple:Q15116	simple:Q9NZQ7	PDCD1	CD274	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.011	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.018	0.0	0.0	0.0	0.0	0.027
CPI-SS0FF4BCD00	NCR3_CD274	simple:O14931	simple:Q9NZQ7	NCR3	CD274	False	False	False	user_curated	False	0.0	0.071	0.0	0.0	0.0	0.0	0.08	0.0	0.003	0.0	0.0	0.0	0.0	0.012	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007	0.0	0.0	0.0	0.0	0.016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.265	0.0	0.0	0.0	0.0	0.274	0.0	0.039	0.0	0.0	0.0	0.0	0.048
CPI-SS08F13AD5C	CD80_CD274	simple:P33681	simple:Q9NZQ7	CD80	CD274	False	False	False	user_curated	False	0.0	0.087	0.0	0.0	0.0	0.0	0.096	0.0	0.001	0.0	0.0	0.0	0.0	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.012
CPI-SS0D6B1861F	CLDN7_TJP2	simple:O95471	simple:Q9UDY2	CLDN7	TJP2	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008	0.077	0.0	0.03	0.037	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007	0.075	0.0	0.028	0.035	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS07C42D3F8	IL6ST_CLCF1	simple:P40189	simple:Q9UBD9	IL6ST	CLCF1	False	False	False	user_curated	False	0.0	0.083	0.286	0.097	0.117	0.0	0.094	0.0	0.043	0.246	0.056	0.077	0.0	0.053	0.0	0.247	0.45	0.26	0.281	0.0	0.257	0.0	0.084	0.287	0.097	0.118	0.0	0.095	0.0	0.274	0.477	0.287	0.308	0.0	0.284	0.0	0.116	0.319	0.13	0.15	0.0	0.127	0.0	0.105	0.308	0.118	0.139	0.0	0.115
CPI-SS05EBBEDFD	SORL1_CLCF1	simple:Q92673	simple:Q9UBD9	SORL1	CLCF1	False	False	False	user_curated	False	0.0	0.026	0.229	0.04	0.06	0.0	0.037	0.0	0.021	0.224	0.034	0.055	0.0	0.032	0.0	0.105	0.309	0.119	0.14	0.0	0.116	0.0	0.266	0.469	0.279	0.3	0.0	0.276	0.0	0.147	0.351	0.161	0.181	0.0	0.158	0.0	0.33	0.533	0.344	0.364	0.0	0.341	0.0	0.161	0.364	0.175	0.195	0.0	0.172
CPI-SS067BA9202	LAIR1_LILRB4	simple:Q6GTX8	simple:Q8NHJ6	LAIR1	LILRB4	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.015	0.011	0.206	0.011	0.053	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.103	0.098	0.293	0.099	0.14	0.0	0.0	0.254	0.249	0.444	0.25	0.291	0.0	0.0	0.144	0.139	0.334	0.14	0.181	0.0	0.0	0.066	0.061	0.256	0.062	0.103	0.0	0.0
CPI-SS0EA8631EC	S1PR2_RTN4	simple:O95136	simple:Q9NQC3	S1PR2	RTN4	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.199	0.258	0.591	0.484	0.389	0.136	0.205	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.213	0.271	0.604	0.498	0.403	0.15	0.219	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.252	0.31	0.643	0.537	0.442	0.189	0.258	0.213	0.271	0.604	0.498	0.403	0.149	0.219
CPI-SS03B2AADCA	RTN4R_RTN4	simple:Q9BZR6	simple:Q9NQC3	RTN4R	RTN4	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.199	0.258	0.591	0.484	0.389	0.136	0.205	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.208	0.266	0.599	0.492	0.398	0.144	0.213	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS072153B22	AQP1_CTNNB1	simple:P29972	simple:P35222	AQP1	CTNNB1	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.429	0.309	0.968	0.482	0.875	0.53	0.383	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.231	0.111	0.77	0.284	0.678	0.332	0.185	0.239	0.119	0.778	0.292	0.686	0.34	0.193	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.232	0.111	0.771	0.284	0.678	0.333	0.185
CPI-SS0E4E9E672	AQP1_LIN7B	simple:P29972	simple:Q9HAP6	AQP1	LIN7B	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.217	0.212	0.0	0.205	0.0	0.0	0.214	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02	0.014	0.0	0.007	0.0	0.0	0.016	0.028	0.023	0.0	0.015	0.0	0.0	0.024	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02	0.015	0.0	0.007	0.0	0.0	0.017
CPI-SS079D1F9AB	TNFRSF1B_OMG	simple:P20333	simple:P23515	TNFRSF1B	OMG	False	False	False	user_curated	False	0.0	0.089	0.0	0.09	0.0	0.0	0.0	0.0	0.058	0.0	0.058	0.0	0.0	0.0	0.0	0.172	0.0	0.173	0.0	0.0	0.0	0.0	0.023	0.0	0.023	0.0	0.0	0.0	0.0	0.438	0.0	0.439	0.0	0.0	0.0	0.0	0.318	0.0	0.319	0.0	0.0	0.0	0.0	0.288	0.0	0.288	0.0	0.0	0.0
CPI-SS030CFF1E8	CD28_IL12A	simple:P10747	simple:P29459	CD28	IL12A	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006	0.0	0.009	0.0	0.0	0.014	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.006	0.0	0.0	0.012	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.072	0.0	0.075	0.0	0.0	0.08
CPI-SS0E3699B05	NCR1_CFP	simple:O76036	simple:P27918	NCR1	CFP	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008	0.664	0.076	0.502	0.0	0.019	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.021	0.677	0.089	0.515	0.0	0.032
CPI-SS0CBC7840D	PTPRC_CD22	simple:P08575	simple:P20273	PTPRC	CD22	False	False	False	user_curated	False	0.951	0.552	0.0	0.558	0.0	0.0	0.561	0.479	0.08	0.0	0.086	0.0	0.0	0.089	0.997	0.599	0.0	0.604	0.0	0.0	0.607	0.869	0.471	0.0	0.476	0.0	0.0	0.479	1.042	0.644	0.0	0.649	0.0	0.0	0.652	1.326	0.928	0.0	0.933	0.0	0.0	0.936	1.417	1.019	0.0	1.024	0.0	0.0	1.027
CPI-SS07475EA98	HP_CD22	simple:P00738	simple:P20273	HP	CD22	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.404	0.006	0.0	0.011	0.0	0.0	0.014	0.585	0.187	0.0	0.192	0.0	0.0	0.195	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.407	0.009	0.0	0.014	0.0	0.0	0.017
CPI-SS00A9E7B68	ST6GAL1_CD22	simple:P15907	simple:P20273	ST6GAL1	CD22	False	False	False	user_curated	False	0.525	0.127	0.0	0.132	0.0	0.0	0.135	0.425	0.026	0.0	0.032	0.0	0.0	0.034	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.431	0.033	0.0	0.038	0.0	0.0	0.041	0.431	0.032	0.0	0.038	0.0	0.0	0.04	0.431	0.032	0.0	0.038	0.0	0.0	0.041	0.452	0.053	0.0	0.059	0.0	0.0	0.062
CPI-SS0822AEF5F	PTPRC_MRC1	simple:P08575	simple:P22897	PTPRC	MRC1	False	False	False	user_curated	False	0.0	0.0	0.0	0.55	0.0	0.0	0.0	0.0	0.0	0.0	0.078	0.0	0.0	0.0	0.0	0.0	0.0	0.597	0.0	0.0	0.0	0.0	0.0	0.0	0.469	0.0	0.0	0.0	0.0	0.0	0.0	0.642	0.0	0.0	0.0	0.0	0.0	0.0	0.926	0.0	0.0	0.0	0.0	0.0	0.0	1.017	0.0	0.0	0.0
CPI-SS0E9015902	CD47_SIRPG	simple:Q08722	simple:Q9P1W8	CD47	SIRPG	False	False	False	user_curated	False	0.0	0.323	0.0	0.0	0.0	0.0	0.344	0.0	0.311	0.0	0.0	0.0	0.0	0.332	0.0	0.229	0.0	0.0	0.0	0.0	0.25	0.0	0.26	0.0	0.0	0.0	0.0	0.282	0.0	0.249	0.0	0.0	0.0	0.0	0.271	0.0	0.264	0.0	0.0	0.0	0.0	0.285	0.0	0.258	0.0	0.0	0.0	0.0	0.279
CPI-SS0740A8A65	PTPRD_SIRPG	simple:P23468	simple:Q9P1W8	PTPRD	SIRPG	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.023	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS0A043B137	IL10_SIRPG	simple:P22301	simple:Q9P1W8	IL10	SIRPG	False	False	False	user_curated	False	0.0	0.008	0.0	0.0	0.0	0.0	0.029	0.0	0.004	0.0	0.0	0.0	0.0	0.025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.023	0.0	0.085	0.0	0.0	0.0	0.0	0.106	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.023
CPI-SS00375A15D	CD47_SIRPB2	simple:Q08722	simple:Q5JXA9	CD47	SIRPB2	False	False	False	user_curated	False	0.0	0.0	0.0	0.325	0.0	0.0	0.0	0.0	0.0	0.0	0.313	0.0	0.0	0.0	0.0	0.0	0.0	0.23	0.0	0.0	0.0	0.0	0.0	0.0	0.262	0.0	0.0	0.0	0.0	0.0	0.0	0.251	0.0	0.0	0.0	0.0	0.0	0.0	0.266	0.0	0.0	0.0	0.0	0.0	0.0	0.26	0.0	0.0	0.0
CPI-SS0C443C23B	CD47_PCSK4	simple:Q08722	simple:Q6UW60	CD47	PCSK4	False	False	False	user_curated	False	0.0	0.323	0.0	0.325	0.0	0.0	0.0	0.0	0.31	0.0	0.312	0.0	0.0	0.0	0.0	0.228	0.0	0.23	0.0	0.0	0.0	0.0	0.26	0.0	0.262	0.0	0.0	0.0	0.0	0.249	0.0	0.251	0.0	0.0	0.0	0.0	0.264	0.0	0.266	0.0	0.0	0.0	0.0	0.257	0.0	0.259	0.0	0.0	0.0
CPI-SS080E446DC	IL18BP_IL6R	simple:O95998	simple:P08887	IL18BP	IL6R	False	False	False	user_curated	False	0.0	0.013	0.074	0.07	0.409	0.032	0.034	0.0	0.01	0.072	0.068	0.407	0.029	0.031	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008	0.07	0.066	0.405	0.027	0.029	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.018	0.079	0.075	0.414	0.037	0.038
CPI-SS069EB0553	ADAM10_IL6R	simple:O14672	simple:P08887	ADAM10	IL6R	False	False	False	user_curated	False	0.0	0.057	0.118	0.114	0.453	0.076	0.077	0.0	0.058	0.119	0.115	0.454	0.077	0.078	0.0	0.101	0.163	0.159	0.498	0.12	0.122	0.0	0.13	0.192	0.188	0.527	0.15	0.151	0.0	0.216	0.278	0.274	0.612	0.235	0.237	0.0	0.09	0.152	0.148	0.486	0.109	0.111	0.0	0.082	0.144	0.14	0.479	0.102	0.103
CPI-SS0960C0FC2	IL6_IL6R	simple:P05231	simple:P08887	IL6	IL6R	False	False	False	user_curated	False	0.0	0.058	0.12	0.116	0.455	0.077	0.079	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005	0.066	0.062	0.401	0.024	0.026	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS05E61742D	IL18BP_IL18	simple:O95998	simple:Q14116	IL18BP	IL18	False	False	False	user_curated	False	0.018	0.035	0.0	0.232	0.067	0.0	0.012	0.016	0.032	0.0	0.229	0.064	0.0	0.009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.014	0.03	0.0	0.227	0.063	0.0	0.007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.023	0.039	0.0	0.237	0.072	0.0	0.016
CPI-SS0068487D6	CD48_IL18	simple:P09326	simple:Q14116	CD48	IL18	False	False	False	user_curated	False	0.776	0.793	0.0	0.99	0.825	0.0	0.77	0.044	0.061	0.0	0.258	0.093	0.0	0.038	0.265	0.281	0.0	0.478	0.314	0.0	0.258	0.051	0.067	0.0	0.264	0.1	0.0	0.044	0.698	0.714	0.0	0.912	0.747	0.0	0.691	0.531	0.547	0.0	0.745	0.58	0.0	0.524	0.79	0.806	0.0	1.003	0.839	0.0	0.783
CPI-SS00E01E850	IL18R1_IL18	simple:Q13478	simple:Q14116	IL18R1	IL18	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.009	0.026	0.0	0.223	0.058	0.0	0.003	0.07	0.086	0.0	0.284	0.119	0.0	0.063	0.01	0.027	0.0	0.224	0.059	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.025	0.041	0.0	0.238	0.074	0.0	0.018
CPI-SS0B9C69A05	IL18RAP_IL18	simple:O95256	simple:Q14116	IL18RAP	IL18	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011	0.027	0.0	0.225	0.06	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.027	0.0	0.224	0.059	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.202	0.218	0.0	0.416	0.251	0.0	0.195	0.029	0.045	0.0	0.243	0.078	0.0	0.022
CPI-SS0A9E884E0	CD200_CD200R1	simple:P41217	simple:Q8TD46	CD200	CD200R1	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.026	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.017
