"","interaction_ID","sender_celltype","sender_gene","receiver_celltype","receiver_gene","ligand_log2FC","ligand_p_val_adj","receptor_log2FC","receptor_p_val_adj"
"3773","Gran:LGALS9_Mono:PTPRC","Gran","LGALS9","Mono","PTPRC",NA,NA,NA,NA
"3774","Gran:S100A8_Mono:CD69","Gran","S100A8","Mono","CD69",-0.386327559613375,1.67171342601909e-71,NA,NA
"3775","Gran:TNFSF13B_Mono:HLA-DPB1","Gran","TNFSF13B","Mono","HLA-DPB1",NA,NA,-0.532969590968082,0
"3776","HSPC:ANGPT1_Mono:ITGA5","HSPC","ANGPT1","Mono","ITGA5",NA,NA,NA,NA
"3777","HSPC:ANGPT1_Mono:ITGB1","HSPC","ANGPT1","Mono","ITGB1",NA,NA,NA,NA
"3778","HSPC:AREG_Mono:ICAM1","HSPC","AREG","Mono","ICAM1",NA,NA,NA,NA
"3779","HSPC:BTK_Mono:JAK2","HSPC","BTK","Mono","JAK2",NA,NA,NA,NA
"3780","HSPC:CD320_Mono:JAML","HSPC","CD320","Mono","JAML",NA,NA,-0.259748636243014,5.07243003939177e-273
"3781","HSPC:CD320_Mono:TMEM167A","HSPC","CD320","Mono","TMEM167A",NA,NA,NA,NA
"3782","HSPC:CD47_Mono:SCN1B","HSPC","CD47","Mono","SCN1B",NA,NA,NA,NA
"3783","HSPC:CD47_Mono:SIRPA","HSPC","CD47","Mono","SIRPA",NA,NA,NA,NA
"3784","HSPC:CD55_Mono:ADGRE5","HSPC","CD55","Mono","ADGRE5",NA,NA,NA,NA
"3785","HSPC:CD59_Mono:STAB1","HSPC","CD59","Mono","STAB1",NA,NA,NA,NA
"3786","HSPC:GPI_Mono:AMFR","HSPC","GPI","Mono","AMFR",NA,NA,NA,NA
"3787","HSPC:GRN_Mono:TNFRSF1A","HSPC","GRN","Mono","TNFRSF1A",NA,NA,NA,NA
"3788","HSPC:GRN_Mono:TNFRSF1B","HSPC","GRN","Mono","TNFRSF1B",NA,NA,NA,NA
"3789","HSPC:HLA-B_Mono:CANX","HSPC","HLA-B","Mono","CANX",NA,NA,NA,NA
"3790","HSPC:HLA-B_Mono:LILRB2","HSPC","HLA-B","Mono","LILRB2",NA,NA,NA,NA
"3791","HSPC:HLA-DRA_Mono:CD37","HSPC","HLA-DRA","Mono","CD37",NA,NA,NA,NA
"3792","HSPC:HLA-DRA_Mono:CD4","HSPC","HLA-DRA","Mono","CD4",NA,NA,NA,NA
"3793","HSPC:HLA-DRA_Mono:CD53","HSPC","HLA-DRA","Mono","CD53",NA,NA,NA,NA
"3794","HSPC:HLA-DRA_Mono:CD63","HSPC","HLA-DRA","Mono","CD63",NA,NA,0.258755429782416,0
"3795","HSPC:HLA-DRA_Mono:CD81","HSPC","HLA-DRA","Mono","CD81",NA,NA,NA,NA
"3796","HSPC:HLA-DRA_Mono:CD82","HSPC","HLA-DRA","Mono","CD82",NA,NA,NA,NA
"3797","HSPC:HSP90B1_Mono:ASGR1","HSPC","HSP90B1","Mono","ASGR1",NA,NA,NA,NA
"3798","HSPC:HSP90B1_Mono:LRP1","HSPC","HSP90B1","Mono","LRP1",NA,NA,NA,NA
"3799","HSPC:HSP90B1_Mono:TLR4","HSPC","HSP90B1","Mono","TLR4",NA,NA,NA,NA
"3800","HSPC:HSPA1A_Mono:TLR4","HSPC","HSPA1A","Mono","TLR4",NA,NA,NA,NA
"3801","HSPC:ICAM2_Mono:ITGAL","HSPC","ICAM2","Mono","ITGAL",NA,NA,NA,NA
"3802","HSPC:ICAM2_Mono:ITGAM","HSPC","ICAM2","Mono","ITGAM",NA,NA,NA,NA
"3803","HSPC:ICAM2_Mono:ITGB2","HSPC","ICAM2","Mono","ITGB2",NA,NA,NA,NA
"3804","HSPC:IL1B_Mono:SIGIRR","HSPC","IL1B","Mono","SIGIRR",NA,NA,NA,NA
"3805","HSPC:LGALS1_Mono:CD69","HSPC","LGALS1","Mono","CD69",NA,NA,NA,NA
"3806","HSPC:LGALS1_Mono:ITGB1","HSPC","LGALS1","Mono","ITGB1",NA,NA,NA,NA
"3807","HSPC:LGALS1_Mono:PTPRC","HSPC","LGALS1","Mono","PTPRC",NA,NA,NA,NA
"3808","HSPC:LGALS9_Mono:CD44","HSPC","LGALS9","Mono","CD44",NA,NA,NA,NA
"3809","HSPC:LGALS9_Mono:CD47","HSPC","LGALS9","Mono","CD47",NA,NA,NA,NA
"3810","HSPC:LGALS9_Mono:HAVCR2","HSPC","LGALS9","Mono","HAVCR2",NA,NA,NA,NA
"3811","HSPC:LGALS9_Mono:LRP1","HSPC","LGALS9","Mono","LRP1",NA,NA,NA,NA
"3812","HSPC:LGALS9_Mono:PTPRC","HSPC","LGALS9","Mono","PTPRC",NA,NA,NA,NA
"3813","HSPC:MPIG6B_Mono:OSCAR","HSPC","MPIG6B","Mono","OSCAR",NA,NA,NA,NA
"3814","HSPC:S100A8_Mono:CD69","HSPC","S100A8","Mono","CD69",NA,NA,NA,NA
"3815","HSPC:S100A9_Mono:ALCAM","HSPC","S100A9","Mono","ALCAM",NA,NA,NA,NA
"3816","HSPC:S100A9_Mono:CD36","HSPC","S100A9","Mono","CD36",NA,NA,0.282537866386678,0
"3817","HSPC:S100A9_Mono:CD68","HSPC","S100A9","Mono","CD68",NA,NA,NA,NA
"3818","HSPC:S100A9_Mono:ITGB2","HSPC","S100A9","Mono","ITGB2",NA,NA,NA,NA
"3819","HSPC:S100A9_Mono:TLR4","HSPC","S100A9","Mono","TLR4",NA,NA,NA,NA
"3820","HSPC:TNFSF13B_Mono:HLA-DPB1","HSPC","TNFSF13B","Mono","HLA-DPB1",NA,NA,-0.532969590968082,0
"3821","B:ADAM28_Mono:ITGA4","B","ADAM28","Mono","ITGA4",NA,NA,NA,NA
"3822","B:CALM1_Mono:PTPRA","B","CALM1","Mono","PTPRA",NA,NA,NA,NA
"3823","B:CALM1_Mono:SELL","B","CALM1","Mono","SELL",NA,NA,NA,NA
"3824","B:CD19_Mono:CD81","B","CD19","Mono","CD81",NA,NA,NA,NA
"3825","B:CD47_Mono:SCN1B","B","CD47","Mono","SCN1B",NA,NA,NA,NA
"3826","B:GNAI2_Mono:ADCY7","B","GNAI2","Mono","ADCY7",NA,NA,NA,NA
"3827","B:GNAI2_Mono:C5AR1","B","GNAI2","Mono","C5AR1",NA,NA,NA,NA
"3828","B:HLA-DPA1_Mono:CD4","B","HLA-DPA1","Mono","CD4",NA,NA,NA,NA
"3829","B:HLA-DQA2_Mono:CD4","B","HLA-DQA2","Mono","CD4",NA,NA,NA,NA
"3830","B:HLA-DQB1_Mono:CD4","B","HLA-DQB1","Mono","CD4",NA,NA,NA,NA
"3831","B:LGALS1_Mono:CD69","B","LGALS1","Mono","CD69",NA,NA,NA,NA
"3832","B:LMAN1_Mono:MCFD2","B","LMAN1","Mono","MCFD2",NA,NA,NA,NA
"3833","B:PIGR_Mono:TNFRSF10B","B","PIGR","Mono","TNFRSF10B",NA,NA,NA,NA
"3834","B:S100A8_Mono:CD69","B","S100A8","Mono","CD69",NA,NA,NA,NA
"3835","B:TNFSF9_Mono:HLA-DPA1","B","TNFSF9","Mono","HLA-DPA1",NA,NA,-0.440879013599167,0
"3836","B:VCAN_Mono:CD44","B","VCAN","Mono","CD44",NA,NA,NA,NA
"3837","B:VCAN_Mono:ITGA4","B","VCAN","Mono","ITGA4",NA,NA,NA,NA
"3838","B:VCAN_Mono:ITGB1","B","VCAN","Mono","ITGB1",NA,NA,NA,NA
"3839","B:VCAN_Mono:LDLR","B","VCAN","Mono","LDLR",NA,NA,NA,NA
"3840","B:VCAN_Mono:SELL","B","VCAN","Mono","SELL",NA,NA,NA,NA
"3841","B:VCAN_Mono:SELPLG","B","VCAN","Mono","SELPLG",NA,NA,NA,NA
"3842","Ery:BTK_Mono:JAK2","Ery","BTK","Mono","JAK2",NA,NA,NA,NA
"3843","Ery:CALM1_Mono:PTPRA","Ery","CALM1","Mono","PTPRA",-0.436247425136071,1.5401981273782e-89,NA,NA
"3844","Ery:CALM1_Mono:SELL","Ery","CALM1","Mono","SELL",-0.436247425136071,1.5401981273782e-89,NA,NA
"3845","Ery:CD320_Mono:JAML","Ery","CD320","Mono","JAML",NA,NA,-0.259748636243014,5.07243003939177e-273
"3846","Ery:CD320_Mono:TMEM167A","Ery","CD320","Mono","TMEM167A",NA,NA,NA,NA
"3847","Ery:CD47_Mono:SCN1B","Ery","CD47","Mono","SCN1B",NA,NA,NA,NA
"3848","Ery:CD59_Mono:STAB1","Ery","CD59","Mono","STAB1",NA,NA,NA,NA
"3849","Ery:CD9_Mono:CD36","Ery","CD9","Mono","CD36",NA,NA,0.282537866386678,0
"3850","Ery:GP1BB_Mono:ITGAM","Ery","GP1BB","Mono","ITGAM",NA,NA,NA,NA
"3851","Ery:GP1BB_Mono:ITGB2","Ery","GP1BB","Mono","ITGB2",NA,NA,NA,NA
"3852","Ery:GPI_Mono:AMFR","Ery","GPI","Mono","AMFR",NA,NA,NA,NA
"3853","Ery:HLA-DRA_Mono:CD37","Ery","HLA-DRA","Mono","CD37",NA,NA,NA,NA
"3854","Ery:HLA-DRA_Mono:CD4","Ery","HLA-DRA","Mono","CD4",NA,NA,NA,NA
"3855","Ery:HLA-DRA_Mono:CD53","Ery","HLA-DRA","Mono","CD53",NA,NA,NA,NA
"3856","Ery:HLA-DRA_Mono:CD63","Ery","HLA-DRA","Mono","CD63",NA,NA,0.258755429782416,0
"3857","Ery:HLA-DRA_Mono:CD81","Ery","HLA-DRA","Mono","CD81",NA,NA,NA,NA
"3858","Ery:HLA-DRA_Mono:CD82","Ery","HLA-DRA","Mono","CD82",NA,NA,NA,NA
"3859","Ery:HSP90AA1_Mono:LRP1","Ery","HSP90AA1","Mono","LRP1",NA,NA,NA,NA
"3860","Ery:HSPA4_Mono:TLR4","Ery","HSPA4","Mono","TLR4",NA,NA,NA,NA
"3861","Ery:ITGA6_Mono:CD151","Ery","ITGA6","Mono","CD151",NA,NA,NA,NA
"3862","Ery:ITGA6_Mono:CD36","Ery","ITGA6","Mono","CD36",NA,NA,0.282537866386678,0
"3863","Ery:ITGA6_Mono:CD63","Ery","ITGA6","Mono","CD63",NA,NA,0.258755429782416,0
"3864","Ery:ITGA6_Mono:CD81","Ery","ITGA6","Mono","CD81",NA,NA,NA,NA
"3865","Ery:ITGA6_Mono:CD82","Ery","ITGA6","Mono","CD82",NA,NA,NA,NA
"3866","Ery:LGALS1_Mono:CD69","Ery","LGALS1","Mono","CD69",NA,NA,NA,NA
"3867","Ery:LMAN1_Mono:MCFD2","Ery","LMAN1","Mono","MCFD2",NA,NA,NA,NA
"3868","Ery:LRRN2_Mono:TMEM123","Ery","LRRN2","Mono","TMEM123",NA,NA,NA,NA
"3869","Ery:MICA_Mono:HCST","Ery","MICA","Mono","HCST",NA,NA,NA,NA
"3870","Ery:S100A8_Mono:CD69","Ery","S100A8","Mono","CD69",NA,NA,NA,NA
"3871","T:AREG_Mono:ICAM1","T","AREG","Mono","ICAM1",NA,NA,NA,NA
"3872","T:CALM1_Mono:PTPRA","T","CALM1","Mono","PTPRA",NA,NA,NA,NA
"3873","T:CALM1_Mono:SELL","T","CALM1","Mono","SELL",NA,NA,NA,NA
"3874","T:CCL4_Mono:CCR1","T","CCL4","Mono","CCR1",NA,NA,NA,NA
"3875","T:CCL5_Mono:CCR1","T","CCL5","Mono","CCR1",NA,NA,NA,NA
"3876","T:CD2_Mono:CD53","T","CD2","Mono","CD53",NA,NA,NA,NA
"3877","T:CD47_Mono:SCN1B","T","CD47","Mono","SCN1B",NA,NA,NA,NA
"3878","T:GNAI2_Mono:ADCY7","T","GNAI2","Mono","ADCY7",NA,NA,NA,NA
"3879","T:GNAI2_Mono:C5AR1","T","GNAI2","Mono","C5AR1",NA,NA,NA,NA
"3880","T:GPI_Mono:AMFR","T","GPI","Mono","AMFR",NA,NA,NA,NA
"3881","T:GRN_Mono:TNFRSF1A","T","GRN","Mono","TNFRSF1A",NA,NA,NA,NA
"3882","T:GRN_Mono:TNFRSF1B","T","GRN","Mono","TNFRSF1B",NA,NA,NA,NA
"3883","T:HSPA1A_Mono:TLR4","T","HSPA1A","Mono","TLR4",NA,NA,NA,NA
"3884","T:ITGA4_Mono:CD81","T","ITGA4","Mono","CD81",NA,NA,NA,NA
"3885","T:ITGA4_Mono:CD82","T","ITGA4","Mono","CD82",NA,NA,NA,NA
"3886","T:LGALS1_Mono:CD69","T","LGALS1","Mono","CD69",NA,NA,NA,NA
"3887","T:LMAN1_Mono:MCFD2","T","LMAN1","Mono","MCFD2",NA,NA,NA,NA
"3888","T:PIK3CA_Mono:IFNAR1","T","PIK3CA","Mono","IFNAR1",NA,NA,NA,NA
"3889","T:PIK3CA_Mono:IFNAR2","T","PIK3CA","Mono","IFNAR2",NA,NA,NA,NA
"3890","T:S100A8_Mono:CD69","T","S100A8","Mono","CD69",NA,NA,NA,NA
"3891","Mono:ALOX5AP_Gran:ALOX5","Mono","ALOX5AP","Gran","ALOX5",NA,NA,NA,NA
"3892","Mono:CD33_Gran:IFNGR1","Mono","CD33","Gran","IFNGR1",NA,NA,NA,NA
"3893","Mono:CD69_Gran:SIRPA","Mono","CD69","Gran","SIRPA",NA,NA,NA,NA
"3894","Mono:CD99_Gran:CD81","Mono","CD99","Gran","CD81",NA,NA,NA,NA
"3895","Mono:CD99_Gran:PILRA","Mono","CD99","Gran","PILRA",NA,NA,NA,NA
"3896","Mono:CIRBP_Gran:TREM1","Mono","CIRBP","Gran","TREM1",NA,NA,NA,NA
"3897","Mono:FCGR1A_Gran:LILRB3","Mono","FCGR1A","Gran","LILRB3",NA,NA,NA,NA
"3898","Mono:FCGR1A_Gran:PILRA","Mono","FCGR1A","Gran","PILRA",NA,NA,NA,NA
"3899","Mono:FCGRT_Gran:IGFLR1","Mono","FCGRT","Gran","IGFLR1",NA,NA,NA,NA
"3900","Mono:FCGRT_Gran:LILRA2","Mono","FCGRT","Gran","LILRA2",NA,NA,NA,NA
"3901","Mono:FCGRT_Gran:LILRB2","Mono","FCGRT","Gran","LILRB2",NA,NA,NA,NA
"3902","Mono:HLA-A_Gran:APLP2","Mono","HLA-A","Gran","APLP2",NA,NA,NA,NA
"3903","Mono:HLA-A_Gran:LILRB2","Mono","HLA-A","Gran","LILRB2",NA,NA,NA,NA
"3904","Mono:HLA-B_Gran:CANX","Mono","HLA-B","Gran","CANX",NA,NA,NA,NA
"3905","Mono:HLA-B_Gran:LILRB2","Mono","HLA-B","Gran","LILRB2",NA,NA,NA,NA
"3906","Mono:HLA-F_Gran:LILRB2","Mono","HLA-F","Gran","LILRB2",NA,NA,NA,NA
"3907","Mono:HSPA8_Gran:LDLR","Mono","HSPA8","Gran","LDLR",NA,NA,NA,NA
"3908","Mono:ICAM2_Gran:ITGAL","Mono","ICAM2","Gran","ITGAL",NA,NA,NA,NA
"3909","Mono:ICAM2_Gran:ITGAM","Mono","ICAM2","Gran","ITGAM",NA,NA,NA,NA
"3910","Mono:ICAM2_Gran:ITGB2","Mono","ICAM2","Gran","ITGB2",NA,NA,NA,NA
"3911","Mono:ITGA4_Gran:CD81","Mono","ITGA4","Gran","CD81",NA,NA,NA,NA
"3912","Mono:LGALS1_Gran:CD69","Mono","LGALS1","Gran","CD69",NA,NA,NA,NA
"3913","Mono:LGALS9_Gran:HAVCR2","Mono","LGALS9","Gran","HAVCR2",NA,NA,NA,NA
"3914","Mono:LILRB2_Gran:CD33","Mono","LILRB2","Gran","CD33",NA,NA,NA,NA
"3915","Mono:LILRB2_Gran:IFNGR1","Mono","LILRB2","Gran","IFNGR1",NA,NA,NA,NA
"3916","Mono:LYZ_Gran:ITGAL","Mono","LYZ","Gran","ITGAL",NA,NA,NA,NA
"3917","Mono:PILRA_Gran:LILRB2","Mono","PILRA","Gran","LILRB2",NA,NA,NA,NA
"3918","Mono:RPS19_Gran:C5AR1","Mono","RPS19","Gran","C5AR1",NA,NA,NA,NA
"3919","Mono:TYROBP_Gran:TREM1","Mono","TYROBP","Gran","TREM1",NA,NA,NA,NA
"3920","DC:ADAM28_Gran:ITGA4","DC","ADAM28","Gran","ITGA4",NA,NA,0.26934471267845,9.54823233491811e-49
"3921","DC:ALOX5AP_Gran:ALOX5","DC","ALOX5AP","Gran","ALOX5",NA,NA,NA,NA
"3922","DC:CD33_Gran:IFNGR1","DC","CD33","Gran","IFNGR1",NA,NA,NA,NA
"3923","DC:CD4_Gran:CXCR4","DC","CD4","Gran","CXCR4",NA,NA,NA,NA
"3924","DC:CD59_Gran:STAB1","DC","CD59","Gran","STAB1",NA,NA,NA,NA
"3925","DC:CD99_Gran:CD81","DC","CD99","Gran","CD81",NA,NA,NA,NA
"3926","DC:CD99_Gran:PILRA","DC","CD99","Gran","PILRA",NA,NA,NA,NA
"3927","DC:CIRBP_Gran:TREM1","DC","CIRBP","Gran","TREM1",NA,NA,NA,NA
"3928","DC:HLA-A_Gran:APLP2","DC","HLA-A","Gran","APLP2",NA,NA,NA,NA
"3929","DC:HLA-A_Gran:LILRB2","DC","HLA-A","Gran","LILRB2",NA,NA,NA,NA
"3930","DC:HLA-B_Gran:CANX","DC","HLA-B","Gran","CANX",NA,NA,NA,NA
"3931","DC:HLA-B_Gran:LILRB2","DC","HLA-B","Gran","LILRB2",NA,NA,NA,NA
"3932","DC:HLA-F_Gran:LILRB2","DC","HLA-F","Gran","LILRB2",NA,NA,NA,NA
"3933","DC:HSPA8_Gran:LDLR","DC","HSPA8","Gran","LDLR",NA,NA,NA,NA
"3934","DC:ICAM2_Gran:ITGAL","DC","ICAM2","Gran","ITGAL",NA,NA,NA,NA
"3935","DC:ICAM2_Gran:ITGAM","DC","ICAM2","Gran","ITGAM",NA,NA,NA,NA
"3936","DC:ICAM2_Gran:ITGB2","DC","ICAM2","Gran","ITGB2",NA,NA,NA,NA
"3937","DC:IL16_Gran:CD4","DC","IL16","Gran","CD4",NA,NA,NA,NA
"3938","DC:ITGA4_Gran:CD81","DC","ITGA4","Gran","CD81",NA,NA,NA,NA
"3939","DC:LGALS1_Gran:CD69","DC","LGALS1","Gran","CD69",NA,NA,NA,NA
"3940","DC:LILRA1_Gran:IFNGR1","DC","LILRA1","Gran","IFNGR1",NA,NA,NA,NA
"3941","DC:LYZ_Gran:ITGAL","DC","LYZ","Gran","ITGAL",NA,NA,NA,NA
"3942","DC:PILRA_Gran:LILRB2","DC","PILRA","Gran","LILRB2",NA,NA,NA,NA
"3943","DC:RPS19_Gran:C5AR1","DC","RPS19","Gran","C5AR1",NA,NA,NA,NA
"3944","DC:TYROBP_Gran:TREM1","DC","TYROBP","Gran","TREM1",NA,NA,NA,NA
"3945","Gran:ADAM28_Gran:ITGA4","Gran","ADAM28","Gran","ITGA4",NA,NA,0.26934471267845,9.54823233491811e-49
"3946","Gran:ALOX5AP_Gran:ALOX5","Gran","ALOX5AP","Gran","ALOX5",NA,NA,NA,NA
"3947","Gran:CD33_Gran:IFNGR1","Gran","CD33","Gran","IFNGR1",NA,NA,NA,NA
"3948","Gran:CD69_Gran:SIRPA","Gran","CD69","Gran","SIRPA",NA,NA,NA,NA
"3949","Gran:CD99_Gran:CD81","Gran","CD99","Gran","CD81",NA,NA,NA,NA
"3950","Gran:CD99_Gran:PILRA","Gran","CD99","Gran","PILRA",NA,NA,NA,NA
"3951","Gran:CIRBP_Gran:TREM1","Gran","CIRBP","Gran","TREM1",NA,NA,NA,NA
"3952","Gran:FCGR1A_Gran:LILRB3","Gran","FCGR1A","Gran","LILRB3",NA,NA,NA,NA
"3953","Gran:FCGR1A_Gran:PILRA","Gran","FCGR1A","Gran","PILRA",NA,NA,NA,NA
"3954","Gran:FCGRT_Gran:IGFLR1","Gran","FCGRT","Gran","IGFLR1",NA,NA,NA,NA
"3955","Gran:FCGRT_Gran:LILRA2","Gran","FCGRT","Gran","LILRA2",NA,NA,NA,NA
"3956","Gran:FCGRT_Gran:LILRB2","Gran","FCGRT","Gran","LILRB2",NA,NA,NA,NA
"3957","Gran:FYN_Gran:SPN","Gran","FYN","Gran","SPN",NA,NA,NA,NA
"3958","Gran:HLA-A_Gran:APLP2","Gran","HLA-A","Gran","APLP2",NA,NA,NA,NA
"3959","Gran:HLA-A_Gran:LILRB2","Gran","HLA-A","Gran","LILRB2",NA,NA,NA,NA
"3960","Gran:HLA-B_Gran:CANX","Gran","HLA-B","Gran","CANX",NA,NA,NA,NA
"3961","Gran:HLA-B_Gran:LILRB2","Gran","HLA-B","Gran","LILRB2",NA,NA,NA,NA
"3962","Gran:HLA-F_Gran:LILRB2","Gran","HLA-F","Gran","LILRB2",NA,NA,NA,NA
"3963","Gran:HSPA8_Gran:LDLR","Gran","HSPA8","Gran","LDLR",NA,NA,NA,NA
"3964","Gran:ICAM2_Gran:ITGAL","Gran","ICAM2","Gran","ITGAL",NA,NA,NA,NA
"3965","Gran:ICAM2_Gran:ITGAM","Gran","ICAM2","Gran","ITGAM",NA,NA,NA,NA
"3966","Gran:ICAM2_Gran:ITGB2","Gran","ICAM2","Gran","ITGB2",NA,NA,NA,NA
"3967","Gran:ITGA4_Gran:CD81","Gran","ITGA4","Gran","CD81",0.26934471267845,9.54823233491811e-49,NA,NA
"3968","Gran:LGALS1_Gran:CD69","Gran","LGALS1","Gran","CD69",NA,NA,NA,NA
"3969","Gran:LGALS9_Gran:HAVCR2","Gran","LGALS9","Gran","HAVCR2",NA,NA,NA,NA
"3970","Gran:LILRB2_Gran:CD33","Gran","LILRB2","Gran","CD33",NA,NA,NA,NA
"3971","Gran:LILRB2_Gran:IFNGR1","Gran","LILRB2","Gran","IFNGR1",NA,NA,NA,NA
"3972","Gran:LYZ_Gran:ITGAL","Gran","LYZ","Gran","ITGAL",NA,NA,NA,NA
"3973","Gran:PILRA_Gran:LILRB2","Gran","PILRA","Gran","LILRB2",NA,NA,NA,NA
"3974","Gran:RPS19_Gran:C5AR1","Gran","RPS19","Gran","C5AR1",NA,NA,NA,NA
"3975","Gran:TYROBP_Gran:TREM1","Gran","TYROBP","Gran","TREM1",NA,NA,NA,NA
"3976","HSPC:ADAM28_Gran:ITGA4","HSPC","ADAM28","Gran","ITGA4",NA,NA,0.26934471267845,9.54823233491811e-49
"3977","HSPC:ANGPT1_Gran:ITGA5","HSPC","ANGPT1","Gran","ITGA5",NA,NA,NA,NA
"3978","HSPC:ANGPT1_Gran:ITGB1","HSPC","ANGPT1","Gran","ITGB1",NA,NA,NA,NA
"3979","HSPC:CD320_Gran:JAML","HSPC","CD320","Gran","JAML",NA,NA,NA,NA
"3980","HSPC:CD320_Gran:TMEM167A","HSPC","CD320","Gran","TMEM167A",NA,NA,NA,NA
"3981","HSPC:CD33_Gran:IFNGR1","HSPC","CD33","Gran","IFNGR1",NA,NA,NA,NA
"3982","HSPC:CD59_Gran:STAB1","HSPC","CD59","Gran","STAB1",NA,NA,NA,NA
"3983","HSPC:CD99_Gran:CD81","HSPC","CD99","Gran","CD81",NA,NA,NA,NA
"3984","HSPC:CD99_Gran:PILRA","HSPC","CD99","Gran","PILRA",NA,NA,NA,NA
"3985","HSPC:CIRBP_Gran:TREM1","HSPC","CIRBP","Gran","TREM1",NA,NA,NA,NA
"3986","HSPC:COL4A5_Gran:CD44","HSPC","COL4A5","Gran","CD44",NA,NA,NA,NA
"3987","HSPC:COL4A5_Gran:CD47","HSPC","COL4A5","Gran","CD47",NA,NA,NA,NA
"3988","HSPC:COL4A5_Gran:CD93","HSPC","COL4A5","Gran","CD93",NA,NA,NA,NA
"3989","HSPC:COL4A5_Gran:ITGB1","HSPC","COL4A5","Gran","ITGB1",NA,NA,NA,NA
"3990","HSPC:HGF_Gran:CD44","HSPC","HGF","Gran","CD44",NA,NA,NA,NA
"3991","HSPC:HGF_Gran:ITGB1","HSPC","HGF","Gran","ITGB1",NA,NA,NA,NA
"3992","HSPC:HGF_Gran:ST14","HSPC","HGF","Gran","ST14",NA,NA,NA,NA
"3993","HSPC:HLA-A_Gran:APLP2","HSPC","HLA-A","Gran","APLP2",NA,NA,NA,NA
"3994","HSPC:HLA-A_Gran:LILRB2","HSPC","HLA-A","Gran","LILRB2",NA,NA,NA,NA
"3995","HSPC:HLA-B_Gran:CANX","HSPC","HLA-B","Gran","CANX",NA,NA,NA,NA
"3996","HSPC:HLA-B_Gran:LILRB2","HSPC","HLA-B","Gran","LILRB2",NA,NA,NA,NA
"3997","HSPC:HLA-F_Gran:LILRB2","HSPC","HLA-F","Gran","LILRB2",NA,NA,NA,NA
"3998","HSPC:HSPA8_Gran:LDLR","HSPC","HSPA8","Gran","LDLR",NA,NA,NA,NA
"3999","HSPC:ICAM2_Gran:ITGAL","HSPC","ICAM2","Gran","ITGAL",NA,NA,NA,NA
"4000","HSPC:ICAM2_Gran:ITGAM","HSPC","ICAM2","Gran","ITGAM",NA,NA,NA,NA
"4001","HSPC:ICAM2_Gran:ITGB2","HSPC","ICAM2","Gran","ITGB2",NA,NA,NA,NA
"4002","HSPC:ITGA4_Gran:CD81","HSPC","ITGA4","Gran","CD81",NA,NA,NA,NA
"4003","HSPC:LGALS1_Gran:CD69","HSPC","LGALS1","Gran","CD69",NA,NA,NA,NA
"4004","HSPC:LGALS9_Gran:HAVCR2","HSPC","LGALS9","Gran","HAVCR2",NA,NA,NA,NA
"4005","HSPC:LYZ_Gran:ITGAL","HSPC","LYZ","Gran","ITGAL",NA,NA,NA,NA
"4006","HSPC:RPS19_Gran:C5AR1","HSPC","RPS19","Gran","C5AR1",NA,NA,NA,NA
"4007","HSPC:TYROBP_Gran:TREM1","HSPC","TYROBP","Gran","TREM1",0.304549778510241,1.37174109346446e-42,NA,NA
"4008","B:ADAM28_Gran:ITGA4","B","ADAM28","Gran","ITGA4",NA,NA,0.26934471267845,9.54823233491811e-49
"4009","B:CD99_Gran:CD81","B","CD99","Gran","CD81",NA,NA,NA,NA
"4010","B:CD99_Gran:PILRA","B","CD99","Gran","PILRA",NA,NA,NA,NA
"4011","B:CIRBP_Gran:TREM1","B","CIRBP","Gran","TREM1",NA,NA,NA,NA
"4012","B:COL9A2_Gran:CD44","B","COL9A2","Gran","CD44",NA,NA,NA,NA
"4013","B:COL9A2_Gran:ITGB1","B","COL9A2","Gran","ITGB1",NA,NA,NA,NA
"4014","B:FCER2_Gran:ITGB2","B","FCER2","Gran","ITGB2",NA,NA,NA,NA
"4015","B:FCGRT_Gran:IGFLR1","B","FCGRT","Gran","IGFLR1",NA,NA,NA,NA
"4016","B:FCGRT_Gran:LILRA2","B","FCGRT","Gran","LILRA2",NA,NA,NA,NA
"4017","B:FCGRT_Gran:LILRB2","B","FCGRT","Gran","LILRB2",NA,NA,NA,NA
"4018","B:HLA-A_Gran:APLP2","B","HLA-A","Gran","APLP2",NA,NA,NA,NA
"4019","B:HLA-A_Gran:LILRB2","B","HLA-A","Gran","LILRB2",NA,NA,NA,NA
"4020","B:HLA-B_Gran:CANX","B","HLA-B","Gran","CANX",NA,NA,NA,NA
"4021","B:HLA-B_Gran:LILRB2","B","HLA-B","Gran","LILRB2",NA,NA,NA,NA
"4022","B:HLA-C_Gran:CD47","B","HLA-C","Gran","CD47",NA,NA,NA,NA
"4023","B:HLA-C_Gran:CD53","B","HLA-C","Gran","CD53",NA,NA,NA,NA
"4024","B:HLA-C_Gran:CD81","B","HLA-C","Gran","CD81",NA,NA,NA,NA
"4025","B:HLA-C_Gran:LILRB2","B","HLA-C","Gran","LILRB2",NA,NA,NA,NA
"4026","B:HLA-F_Gran:LILRB2","B","HLA-F","Gran","LILRB2",NA,NA,NA,NA
"4027","B:HSPA8_Gran:LDLR","B","HSPA8","Gran","LDLR",NA,NA,NA,NA
"4028","B:IL16_Gran:CD4","B","IL16","Gran","CD4",NA,NA,NA,NA
