uniprot	protein_name	transmembrane	peripheral	secreted	secreted_desc	secreted_highlight	receptor	receptor_desc	integrin	other	other_desc	tags	tags_reason	tags_description	pfam
Q9GZQ4	NMUR2_HUMAN	False	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	nan
Q9GZQ6	NPFFR1_HUMAN	False	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	nan
Q9GZQ6	NPFF1_HUMAN	True	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	PF00001;
Q9GZT5	WNT10A_HUMAN	False	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	nan
Q9GZT5	WN10A_HUMAN	False	False	True	nan	False	False	nan	False	False	nan	To_add	nan	nan	nan
Q9GZV9	FGF23_HUMAN	False	False	False	nan	False	False	nan	False	False	nan	To_add	nan	nan	nan
Q9GZV9	FGF23_HUMAN	False	False	True	Growthfactor	True	False	nan	False	False	nan	To_add	nan	nan	PF00167;
Q9GZX6	IL22_HUMAN	False	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	nan
Q9GZX6	IL22_HUMAN	False	False	True	Cytokine	True	False	nan	False	False	nan	To_add	nan	nan	PF14565;
Q9GZZ6	CHRNA10_HUMAN	False	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	nan
Q9GZZ6	ACH10_HUMAN	True	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	nan
Q9GZZ7	GFRA4_HUMAN	False	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	nan
Q9GZZ7	GFRA4_HUMAN	True	False	True	nan	False	True	nan	False	False	nan	To_add	nan	nan	PF02351;
Q9GZZ8	LACRT_HUMAN	False	False	True	nan	False	False	nan	False	False	nan	To_add	nan	nan	nan
Q9GZZ8	LACRT_HUMAN	False	False	False	nan	False	False	nan	False	False	nan	To_add	nan	nan	nan
Q9H0Q3	FXYD6_HUMAN	False	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	nan
Q9H0Q3	FXYD6_HUMAN	False	False	False	nan	False	False	nan	False	False	nan	To_add	nan	nan	nan
Q9H0R3	TMEM222_HUMAN	False	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	nan
Q9H0R3	TM222_HUMAN	False	False	False	nan	False	False	nan	False	False	nan	To_add	nan	nan	nan
Q9H156	SLITRK2_HUMAN	False	False	False	nan	False	False	nan	False	False	nan	To_add	nan	nan	nan
Q9H156	SLIK2_HUMAN	False	False	False	nan	False	False	nan	False	False	nan	To_add	nan	nan	nan
Q9H158	PCDC1_HUMAN	True	False	False	nan	False	False	nan	False	False	nan	To_add	nan	Protocadherin	nan
Q9H158	PCDHAC1_HUMAN	False	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	nan
Q9H159	CAD19_HUMAN	True	False	False	nan	False	False	nan	False	False	nan	To_add	nan	Cadherin	nan
Q9H159	CDH19_HUMAN	False	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	nan
Q9H1D0	TRPV6_HUMAN	True	False	False	nan	False	False	nan	False	False	nan	To_add	nan	nan	nan
Q9H1D0	TRPV6_HUMAN	False	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	nan
Q9H1J5	WNT8A_HUMAN	False	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	nan
Q9H1J5	WNT8A_HUMAN	False	False	True	CellSignal_WNT	True	False	nan	False	False	nan	To_add	nan	nan	nan
Q9H1J7	WNT5B_HUMAN	False	False	True	CellSignal_WNT	True	False	nan	False	False	nan	To_add	nan	nan	PF00110;
Q9H1J7	WNT5B_HUMAN	False	False	False	nan	False	False	nan	False	False	nan	To_add	nan	nan	nan
Q9H1R3	MYLK2_HUMAN	False	False	False	nan	False	False	nan	False	False	nan	To_add	nan	nan	nan
Q9H1R3	MYLK2_HUMAN	False	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	nan
Q9H1Z9	TSN10_HUMAN	False	False	False	nan	False	False	nan	False	False	nan	To_add	nan	nan	nan
Q9H1Z9	TSPAN10_HUMAN	False	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	nan
Q9H228	S1PR5_HUMAN	False	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	nan
Q9H228	S1PR5_HUMAN	True	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	nan
Q9H244	P2Y12_HUMAN	True	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	nan
Q9H244	P2RY12_HUMAN	False	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	nan
Q9H293	IL25_HUMAN	False	False	False	nan	False	False	nan	False	False	nan	To_add	nan	nan	nan
Q9H293	IL25_HUMAN	False	False	True	Cytokine	True	False	nan	False	False	nan	To_add	nan	nan	PF06083;
Q9H2A7	CXL16_HUMAN	True	False	True	Cytokine	True	True	Chemokine_receptor_add	False	False	nan	To_add	nan	nan	nan
Q9H2A7	CXCL16_HUMAN	False	False	False	nan	False	False	nan	False	False	nan	To_add	nan	nan	nan
Q9H2E6	SEMA6A_HUMAN	False	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	nan
Q9H2E6	SEM6A_HUMAN	True	False	False	nan	False	False	nan	False	False	nan	To_add	nan	Possible_receptor	nan
Q9H2X0	CHRD_HUMAN	False	False	True	nan	False	False	nan	False	False	nan	To_add	nan	nan	nan
Q9H2X0	CHRD_HUMAN	False	False	False	nan	False	False	nan	False	False	nan	To_add	nan	nan	nan
Q9H2X3	CLC4M_HUMAN	True	False	True	nan	False	True	nan	False	False	nan	To_add	nan	nan	PF00059;
Q9H2X3	CLEC4M_HUMAN	False	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	nan
Q9H313	TTYH1_HUMAN	True	False	False	nan	False	False	nan	False	False	nan	To_add	nan	nan	nan
Q9H313	TTYH1_HUMAN	False	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	nan
Q9H3N8	HRH4_HUMAN	True	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	PF00001;
Q9H3N8	HRH4_HUMAN	False	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	nan
Q9H3S1	SEM4A_HUMAN	True	False	False	nan	False	False	nan	False	False	nan	To_add	nan	nan	PF01437;PF01403;
Q9H3S1	SEMA4A_HUMAN	False	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	nan
Q9H3T2	SEM6C_HUMAN	True	False	False	nan	False	False	nan	False	False	nan	To_add	nan	Possible_receptor	nan
Q9H3T2	SEMA6C_HUMAN	False	False	False	nan	False	False	nan	False	False	nan	To_add	nan	nan	nan
Q9H3T3	SEM6B_HUMAN	True	False	False	nan	False	False	nan	False	False	nan	To_add	nan	Possible_receptor	nan
Q9H3T3	SEMA6B_HUMAN	False	False	False	nan	False	False	nan	False	False	nan	To_add	nan	nan	nan
Q9H3W5	LRRN3_HUMAN	False	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	nan
Q9H3W5	LRRN3_HUMAN	True	False	False	nan	False	False	nan	False	False	nan	To_add	nan	Iglike	nan
Q9H461	FZD8_HUMAN	False	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	nan
Q9H461	FZD8_HUMAN	True	False	False	nan	False	True	nan	False	False	nan	To_comment	Extracellular_add	nan	PF01534;PF01392;
Q9H5V8	CDCP1_HUMAN	False	False	False	nan	False	False	nan	False	False	nan	To_add	nan	nan	nan
Q9H5V8	CDCP1_HUMAN	True	False	True	nan	False	False	nan	False	False	nan	To_add	nan	nan	nan
Q9H5Y7	SLIK6_HUMAN	True	False	False	nan	False	False	nan	False	False	nan	To_add	nan	nan	nan
Q9H5Y7	SLITRK6_HUMAN	False	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	nan
Q9H665	IGFLR1_HUMAN	False	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	nan
Q9H665	IGFR1_HUMAN	True	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	nan
Q9H6B4	CLMP_HUMAN	False	False	False	nan	False	False	nan	False	False	nan	To_add	nan	nan	nan
Q9H6B4	CLMP_HUMAN	True	False	False	nan	False	False	nan	False	False	nan	To_comment	Adhesion_add	nan	nan
Q9H6X2	ANTR1_HUMAN	True	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	PF05586;PF05587;PF00092;
Q9H6X2	ANTXR1_HUMAN	False	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	nan
Q9H772	GREM2_HUMAN	False	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	nan
Q9H772	GREM2_HUMAN	False	False	True	Cytokine	True	False	nan	False	False	nan	To_add	nan	nan	nan
Q9H7M9	GI24_HUMAN	True	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	PF07686;
Q9H7M9	VSIR_HUMAN	False	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	nan
Q9H8J5	MANS1_HUMAN	False	False	False	nan	False	False	nan	False	False	nan	To_add	nan	nan	nan
Q9H8J5	MANSC1_HUMAN	False	False	False	nan	False	False	nan	False	False	nan	To_add	nan	nan	nan
Q9H8L6	MMRN2_HUMAN	False	False	True	nan	False	False	nan	False	False	nan	To_add	nan	nan	nan
Q9H8L6	MMRN2_HUMAN	False	False	False	nan	False	False	nan	False	False	nan	To_add	nan	nan	nan
Q9HAB3	SLC52A2_HUMAN	False	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	nan
Q9HAB3	S52A2_HUMAN	True	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	nan
Q9HAP6	LIN7B_HUMAN	False	False	False	nan	False	False	nan	False	False	nan	To_add	nan	nan	nan
Q9HAP6	LIN7B_HUMAN	False	True	False	nan	False	False	nan	False	False	nan	To_add	nan	nan	nan
Q9HAV5	EDA2R_HUMAN	False	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	nan
Q9HAV5	TNR27_HUMAN	True	False	False	nan	False	True	TNF_receptor_add	False	False	nan	To_add	nan	TNF_receptor_add (uniprot)	PF00020;
Q9HB29	ILRL2_HUMAN	True	False	False	nan	False	True	Cytokine_receptor	False	False	nan	To_add	nan	Iglike	PF13895;PF18452;PF01582;
Q9HB29	IL1RL2_HUMAN	False	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	nan
Q9HB63	NET4_HUMAN	False	False	True	nan	False	False	nan	False	False	nan	To_add	nan	nan	nan
Q9HB63	NTN4_HUMAN	False	False	False	nan	False	False	nan	False	False	nan	To_add	nan	nan	nan
Q9HB89	NMUR1_HUMAN	False	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	nan
Q9HB89	NMUR1_HUMAN	True	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	PF00001;
Q9HBE4	IL21_HUMAN	False	False	False	nan	False	False	nan	False	False	nan	To_add	nan	nan	nan
Q9HBE4	IL21_HUMAN	False	False	True	Cytokine	True	False	nan	False	False	nan	To_add	nan	nan	PF02372;
Q9HBE5	IL21R_HUMAN	True	False	False	nan	False	True	Cytokine_receptor_add	False	False	nan	To_add	nan	cytokine_receptor	nan
Q9HBE5	IL21R_HUMAN	False	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	nan
Q9HBG7	LY9_HUMAN	True	False	False	nan	False	False	nan	False	False	nan	To_add	nan	nan	nan
Q9HBG7	LY9_HUMAN	False	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	nan
Q9HBL7	PLGRKT_HUMAN	False	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	nan
Q9HBL7	PLRKT_HUMAN	True	False	False	nan	False	False	nan	False	False	nan	To_add	nan	nan	nan
Q9HBW0	LPAR2_HUMAN	False	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	nan
Q9HBW0	LPAR2_HUMAN	True	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	nan
Q9HBW1	LRRC4_HUMAN	False	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	nan
Q9HBW1	LRRC4_HUMAN	True	False	False	nan	False	False	nan	False	False	nan	To_add	nan	nan	nan
Q9HBW9	AGRL4_HUMAN	True	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	nan
Q9HBW9	ADGRL4_HUMAN	False	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	nan
Q9HBX8	LGR6_HUMAN	True	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	PF13855;
Q9HBX8	LGR6_HUMAN	False	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	nan
Q9HBX9	RXFP1_HUMAN	True	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	PF00001;PF00057;PF13855;
Q9HBX9	RXFP1_HUMAN	False	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	nan
Q9HC23	PROK2_HUMAN	False	False	True	nan	False	False	nan	False	False	nan	To_add	nan	nan	PF06607;
Q9HC23	PROK2_HUMAN	False	False	False	nan	False	False	nan	False	False	nan	To_add	nan	nan	nan
Q9HC73	CRLF2_HUMAN	False	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	nan
Q9HC73	CRLF2_HUMAN	True	False	True	nan	False	True	nan	False	False	nan	To_add	nan	nan	nan
Q9HC97	GPR35_HUMAN	True	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	PF00001;
Q9HC97	GPR35_HUMAN	False	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	nan
Q9HCB6	SPON1_HUMAN	False	False	True	nan	False	False	nan	False	False	nan	To_add	nan	nan	nan
Q9HCB6	SPON1_HUMAN	False	False	False	nan	False	False	nan	False	False	nan	To_add	nan	nan	nan
Q9HCF6	TRPM3_HUMAN	False	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	nan
Q9HCF6	TRPM3_HUMAN	False	False	False	nan	False	False	nan	False	False	nan	To_add	nan	nan	nan
Q9HCJ2	LRRC4C_HUMAN	False	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	nan
Q9HCJ2	LRC4C_HUMAN	True	False	False	nan	False	False	nan	False	False	nan	To_add	nan	nan	nan
Q9HCK4	ROBO2_HUMAN	False	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	nan
Q9HCK4	ROBO2_HUMAN	True	False	False	nan	False	True	nan	False	False	nan	To_add | To_comment	Receptor_add	Iglike | Receptor_add	nan
Q9HCM2	PLXA4_HUMAN	True	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	PF08337;PF01437;PF01403;PF01833;PF18020;PF17960;
Q9HCM2	PLXNA4_HUMAN	False	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	nan
Q9HCN3	TMM8A_HUMAN	False	False	False	nan	False	False	nan	False	False	nan	To_add	nan	nan	nan
Q9HCN3	PGAP6_HUMAN	False	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	nan
Q9HCN6	GPVI_HUMAN	True	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	nan
Q9HCN6	GP6_HUMAN	False	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	nan
Q9HCQ7	NPVF_HUMAN	False	False	True	nan	False	False	nan	False	False	nan	To_add	nan	nan	nan
Q9HCQ7	NPVF_HUMAN	False	False	False	nan	False	False	nan	False	False	nan	To_add	nan	nan	nan
Q9HCT0	FGF22_HUMAN	False	False	True	Growthfactor	True	False	nan	False	False	nan	To_add	nan	nan	nan
Q9HCT0	FGF22_HUMAN	False	False	False	nan	False	False	nan	False	False	nan	To_add	nan	nan	nan
Q9HCU0	CD248_HUMAN	False	False	False	nan	False	False	nan	False	False	nan	To_add	nan	nan	nan
Q9HCU0	CD248_HUMAN	False	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	nan
Q9HCU4	CELSR2_HUMAN	False	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	nan
Q9HCU4	CELR2_HUMAN	True	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	PF00002;PF00028;PF00008;PF16489;PF01825;PF12661;PF00053;PF02210;
Q9HD89	RETN_HUMAN	False	False	False	nan	False	False	nan	False	False	nan	To_add	nan	nan	nan
Q9HD89	RETN_HUMAN	False	False	True	Hormone	True	False	nan	False	False	nan	To_add	nan	nan	PF06954;
Q9NNX6	CD209_HUMAN	False	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	nan
Q9NNX6	CD209_HUMAN	True	False	True	nan	False	True	nan	False	False	nan	To_add	nan	nan	PF00059;
Q9NP59	SLC40A1_HUMAN	False	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	nan
Q9NP59	S40A1_HUMAN	True	False	False	nan	False	False	nan	False	False	nan	To_add	nan	nan	nan
Q9NP60	IL1RAPL2_HUMAN	False	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	nan
Q9NP60	IRPL2_HUMAN	True	False	False	nan	False	True	Cytokine_receptor_add	False	False	nan	To_add	nan	Iglike	nan
Q9NP70	AMBN_HUMAN	False	False	False	nan	False	False	nan	False	False	nan	To_add	nan	nan	nan
Q9NP70	AMBN_HUMAN	False	False	True	nan	False	False	nan	False	False	nan	To_add	nan	nan	nan
Q9NP84	TNFRSF12A_HUMAN	False	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	nan
Q9NP84	TNR12_HUMAN	True	False	False	nan	False	True	TNF_receptor_add	False	False	nan	To_add	nan	TNF_receptor_add (uniprot)	PF12191;
Q9NP95	FGF20_HUMAN	False	False	True	Growthfactor	True	False	nan	False	False	nan	To_add	nan	nan	nan
Q9NP95	FGF20_HUMAN	False	False	False	nan	False	False	nan	False	False	nan	To_add	nan	nan	nan
Q9NP99	TREM1_HUMAN	True	False	True	nan	False	True	nan	False	False	nan	To_add	nan	nan	nan
Q9NP99	TREM1_HUMAN	False	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	nan
Q9NPB6	PARD6A_HUMAN	False	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	nan
Q9NPB6	PAR6A_HUMAN	True	False	False	nan	False	False	nan	False	False	nan	To_add	nan	nan	nan
Q9NPB9	ACKR4_HUMAN	True	False	False	nan	False	True	Atipical_chemokine_receptor_add	False	False	nan	To_add	nan	nan	PF00001;
Q9NPB9	ACKR4_HUMAN	False	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	nan
Q9NPF0	CD320_HUMAN	True	False	False	nan	False	False	nan	False	False	nan	To_add	nan	Receptor for transcobalamin saturated with cobalamin (TCbl) (uniprot)	nan
Q9NPF0	CD320_HUMAN	False	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	nan
Q9NPF7	IL23A_HUMAN	False	False	True	Cytokine	True	False	nan	False	False	nan	To_add	nan	nan	PF16649;
Q9NPF7	IL23A_HUMAN	False	False	False	nan	False	False	nan	False	False	nan	To_add	nan	nan	nan
Q9NPG1	FZD3_HUMAN	False	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	nan
Q9NPG1	FZD3_HUMAN	True	False	False	nan	False	True	nan	False	False	nan	To_comment	Extracellular_add	nan	PF01534;PF01392;
Q9NPH3	IL1AP_HUMAN	True	False	True	Cytokine	True	True	Cytokine_receptor_add	False	False	nan	To_add	nan	nan	PF18452;PF01582;
Q9NPH3	IL1RAP_HUMAN	False	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	nan
Q9NPH9	IL26_HUMAN	False	False	True	Cytokine	True	False	nan	False	False	nan	To_add	nan	nan	PF00726;
Q9NPH9	IL26_HUMAN	False	False	False	nan	False	False	nan	False	False	nan	To_add	nan	nan	nan
Q9NPR2	SEMA4B_HUMAN	False	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	nan
Q9NPR2	SEM4B_HUMAN	True	False	False	nan	False	False	nan	False	False	nan	To_remove	nan	no ensembl	nan
Q9NPY3	CD93_HUMAN	False	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	nan
Q9NPY3	C1QR1_HUMAN	True	False	False	nan	False	True	nan	False	False	nan	To_add	nan	Complement component C1q receptor (uniprot)	nan
Q9NQ36	SCUBE2_HUMAN	False	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	nan
Q9NQ36	SCUB2_HUMAN	False	False	True	nan	False	False	nan	False	False	nan	To_add	nan	nan	nan
Q9NQ76	MEPE_HUMAN	False	False	True	nan	False	False	nan	False	False	nan	To_add	nan	nan	nan
Q9NQ76	MEPE_HUMAN	False	False	False	nan	False	False	nan	False	False	nan	To_add	nan	nan	nan
Q9NQA5	TRPV5_HUMAN	False	False	False	nan	False	False	nan	False	False	nan	To_add	nan	nan	nan
Q9NQA5	TRPV5_HUMAN	True	False	False	nan	False	False	nan	False	False	nan	To_add	nan	nan	nan
Q9NQC3	RTN4_HUMAN	False	False	False	nan	False	False	nan	False	False	nan	To_add	nan	nan	nan
Q9NQC3	RTN4_HUMAN	False	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	nan
Q9NQS3	NECTIN3_HUMAN	False	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	nan
Q9NQS3	PVRL3_HUMAN	True	False	False	nan	False	False	nan	False	False	nan	To_comment	Extracellular_add	nan	PF08205;PF07686;
Q9NQS5	GPR84_HUMAN	False	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	nan
Q9NQS5	GPR84_HUMAN	True	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	nan
Q9NR23	GDF3_HUMAN	False	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	nan
Q9NR23	GDF3_HUMAN	False	False	True	Growthfactor | Cytokine	True	False	nan	False	False	nan	To_add	nan	nan	PF00019;PF00688;
Q9NR61	DLL4_HUMAN	False	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	nan
Q9NR61	DLL4_HUMAN	True	False	False	nan	False	False	nan	False	False	nan	To_comment	extracellular_add	ligandIUPHAR	PF01414;PF00008;PF07657;
Q9NR82	KCNQ5_HUMAN	False	False	False	nan	False	False	nan	False	False	nan	To_add	nan	nan	nan
Q9NR82	KCNQ5_HUMAN	False	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	nan
Q9NR96	TLR9_HUMAN	True	False	False	nan	False	True	nan	False	True	microbe recognition	To_add	nan	TLR (uniprot)	nan
Q9NR96	TLR9_HUMAN	False	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	nan
Q9NR99	MXRA5_HUMAN	False	False	False	nan	False	False	nan	False	False	nan	To_add	nan	nan	nan
Q9NR99	MXRA5_HUMAN	False	False	True	nan	False	False	nan	False	False	nan	To_add	nan	nan	nan
Q9NRA1	PDGFC_HUMAN	True	False	True	Growthfactor	True	False	nan	False	False	nan	To_add	nan	nan	PF00431;PF00341;
Q9NRA1	PDGFC_HUMAN	False	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	nan
Q9NRJ3	CCL28_HUMAN	False	False	True	Cytokine	True	False	nan	False	False	nan	To_add	nan	nan	PF00048;
Q9NRJ3	CCL28_HUMAN	False	False	False	nan	False	False	nan	False	False	nan	To_add	nan	nan	nan
Q9NRM1	ENAM_HUMAN	False	False	False	nan	False	False	nan	False	False	nan	To_add	nan	nan	nan
Q9NRM1	ENAM_HUMAN	False	False	True	nan	False	False	nan	False	False	nan	To_add	nan	nan	nan
Q9NRM6	I17RB_HUMAN	True	False	True	Cytokine	True	True	Cytokine_receptor	False	False	nan	To_add	nan	nan	PF16556;PF08357;
Q9NRM6	IL17RB_HUMAN	False	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	nan
Q9NRQ2	PLS4_HUMAN	False	False	False	nan	False	False	nan	False	False	nan	To_add	nan	nan	nan
Q9NRQ2	PLSCR4_HUMAN	False	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	nan
Q9NRR1	CYTL1_HUMAN	False	False	False	nan	False	False	nan	False	False	nan	To_add	nan	nan	nan
Q9NRR1	CYTL1_HUMAN	False	False	True	nan	False	False	nan	False	False	nan	To_add	nan	nan	nan
Q9NRR2	TPSG1_HUMAN	False	False	False	nan	False	False	nan	False	False	nan	To_add	nan	nan	nan
Q9NRR2	TRYG1_HUMAN	False	False	False	nan	False	False	nan	False	False	nan	To_add	nan	nan	nan
Q9NRV9	HEBP1_HUMAN	True	False	False	nan	False	False	nan	False	False	nan	To_add | To_comment	transmembrane_add | extracellular_add	Genecards: This protein includes a natural chemoattractant peptide of 21 amino acids at the N-terminus, which is a natural ligand for formyl peptide receptor-like receptor 2 (FPRL2) 	PF04832;
Q9NRV9	HEBP1_HUMAN	False	False	False	nan	False	False	nan	False	False	nan	To_add	nan	nan	nan
Q9NS15	LTBP3_HUMAN	False	False	True	nan	False	False	nan	False	False	nan	To_add	nan	nan	nan
Q9NS15	LTBP3_HUMAN	False	False	False	nan	False	False	nan	False	False	nan	To_add	nan	nan	nan
Q9NS68	TNR19_HUMAN	True	False	False	nan	False	True	TNF_receptor_add	False	False	nan	To_add	nan	TNF_receptor_add (uniprot)	nan
Q9NS68	TNFRSF19_HUMAN	False	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	nan
Q9NS98	SEMA3G_HUMAN	False	False	False	nan	False	False	nan	False	False	nan	To_add	nan	nan	nan
Q9NS98	SEM3G_HUMAN	False	False	True	nan	False	False	nan	False	False	nan	To_add	nan	nan	nan
Q9NSA1	FGF21_HUMAN	False	False	True	Growthfactor	True	False	nan	False	False	nan	To_add	nan	nan	nan
Q9NSA1	FGF21_HUMAN	False	False	False	nan	False	False	nan	False	False	nan	To_add	nan	nan	nan
Q9NSA2	KCND1_HUMAN	False	False	False	nan	False	False	nan	False	False	nan	To_add	nan	nan	nan
Q9NSA2	KCND1_HUMAN	False	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	nan
Q9NSD7	RL3R1_HUMAN	True	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	PF00001;
Q9NSD7	RXFP3_HUMAN	False	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	nan
Q9NSG2	CA112_HUMAN	False	False	False	nan	False	False	nan	False	False	nan	To_add	nan	nan	nan
Q9NSG2	C1orf112_HUMAN	False	False	False	nan	False	False	nan	False	False	nan	To_add	nan	nan	nan
Q9NSI5	IGSF5_HUMAN	False	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	nan
Q9NSI5	IGSF5_HUMAN	True	False	False	nan	False	False	nan	False	False	nan	To_add	nan	Possible_receptor	nan
Q9NT99	LRRC4B_HUMAN	False	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	nan
Q9NT99	LRC4B_HUMAN	True	False	False	nan	False	False	nan	False	False	nan	To_add	nan	nan	nan
Q9NTN9	SEM4G_HUMAN	True	False	False	nan	False	False	nan	False	False	nan	To_add	nan	Possible_receptor	PF01437;PF01403;
Q9NTN9	SEMA4G_HUMAN	False	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	nan
Q9NUP9	LIN7C_HUMAN	False	True	False	nan	False	False	nan	False	False	nan	To_add	nan	nan	nan
Q9NUP9	LIN7C_HUMAN	False	False	False	nan	False	False	nan	False	False	nan	To_add	nan	nan	nan
Q9NV23	OLAH_HUMAN	False	False	False	nan	False	False	nan	False	False	nan	To_add	nan	nan	nan
Q9NV23	SAST_HUMAN	False	False	False	nan	False	False	nan	False	False	nan	To_add	nan	nan	nan
Q9NX52	RHBL2_HUMAN	True	False	False	nan	False	False	nan	False	False	nan	To_add	nan	nan	nan
Q9NX52	RHBDL2_HUMAN	False	False	False	nan	False	True	nan	False	False	nan	To_add	nan	nan	nan
Q9NX61	T161A_HUMAN	False	False	False	nan	False	False	nan	False	False	nan	To_add	nan	nan	nan
